epoch,train_loss,train_acc,val_loss,val_acc,lr,kl_loss,time_elapsed
1,9.861890771636935,71.52630119256726,1.9088302769043373,85.49848942598187,5e-05,28832.571856655035,86.99638509750366
2,3.7254041950597747,74.40140519552556,1.1852166652888458,85.84376348726802,5e-05,26820.301825071358,172.95584917068481
3,1.995457176933921,75.1317370805214,0.7674714351361509,84.80794130340958,5e-05,25615.87265523886,257.9700949192047
4,1.1536601204395822,73.44920033280947,0.5747471280688605,80.49201553733276,5e-05,24429.75254048893,342.8564078807831
5,0.8283705404921133,73.31977442913931,0.5343831463857205,79.62883038411739,5e-05,23088.033263612833,428.7248113155365
6,0.7248277903550917,76.05620782102247,0.5345377454636269,84.89425981873111,5e-05,21538.007229830648,513.588285446167
7,0.6876560433895936,76.82351853563834,0.45144316441522986,85.80060422960725,5e-05,19787.525088727525,598.5444321632385
8,0.6167234182082274,79.96671905334196,0.4350572816632048,85.41217091066034,5e-05,17915.15570885961,683.4292888641357
9,0.6313356022974956,79.69862253859665,0.4435511771517166,86.83642641346569,5e-05,16035.73447132913,768.3133459091187
10,0.5778068997777962,80.66931681612277,0.4073562420772796,87.05222270176952,5e-05,14307.548663002248,853.2056577205658
11,0.5727239043280596,81.35342516409355,0.4018380577110452,87.13854121709106,5e-05,12837.738073876046,938.1511795520782
12,0.5559756198519643,81.99130997503929,0.3590662427854322,87.48381527837721,5e-05,11685.988024853817,1023.0216755867004
13,0.5580863632978778,82.37034297864473,0.3931926262432715,87.74277082434182,5e-05,10835.306388833116,1107.8604099750519
14,0.5300980885822649,82.97124895997041,0.38522263924057853,87.74277082434182,5e-05,10217.794755398043,1192.7162911891937
15,0.5187567640647878,83.48895257465101,0.40672998972169583,88.13120414328874,5e-05,9757.372807541804,1277.5903928279877
16,0.4797701808411566,84.55209392622723,0.40778726476968546,85.1963746223565,5e-05,9398.32914110529,1362.4465425014496
17,0.4749314979461267,84.1730609226218,0.34278061506842866,88.77859300820026,5e-05,9101.494363707734,1447.7745583057404
18,0.4371501243629527,84.96810575945271,0.3718031020734554,88.73543375053949,5e-05,8842.975449794738,1532.6812727451324
19,0.4387370099256646,85.3933623000832,0.3383952765840109,88.39015968925335,5e-05,8608.07287140612,1617.5106604099274
20,0.4205991980344473,86.14218359988907,0.33519232159269025,88.1743634009495,5e-05,8388.911275906848,1702.3679733276367
21,0.4196955972761219,86.00351298881391,0.36080859753917816,88.39015968925335,5e-05,8180.581641013206,1787.1975378990173
22,0.39487185201153824,86.76157899602478,0.32988823568918707,89.29650410012948,5e-05,7979.8880162591295,1872.0455765724182
23,0.3814307506350919,87.02967551077009,0.3215417185565959,88.82175226586102,5e-05,7785.084534994829,1956.9948499202728
24,0.37626936598638294,87.14061199963021,0.3793511175882935,88.51963746223565,5e-05,7594.791844940256,2041.8766338825226
25,0.3710156408571388,87.34399556254044,0.35141017276714936,87.05222270176952,5e-05,7407.845913974747,2126.735181093216
26,0.3608033209896216,87.70453915133587,0.32637782172365437,88.64911523521795,5e-05,7223.671685320994,2211.5214483737946
27,0.3469787192695119,88.32393454747157,0.3456613925841537,88.30384117393181,5e-05,7041.646839537881,2296.3408143520355
28,0.3350000592540811,88.61976518443191,0.3014168479014791,89.21018558480795,5e-05,6861.461186402913,2381.589148044586
29,0.3256543930363383,89.00804289544236,0.32223715061739083,89.2533448424687,5e-05,6683.011143303076,2466.4022450447083
30,0.33164306594479204,88.57354164740686,0.3089894062494172,89.55545964609409,5e-05,6506.163837656799,2551.243640899658
31,0.32424085250172036,89.17444762873255,0.3098599240794797,89.90073370738023,5e-05,6330.766552675693,2636.3341834545135
32,0.31323899466603283,89.3870758990478,0.3062581408368548,89.21018558480795,5e-05,6156.8498867162225,2721.5399012565613
33,0.31514121132419015,89.32236294721272,0.30405519879553716,89.29650410012948,5e-05,5984.4953362527585,2808.492250919342
34,0.31448528195209674,89.58121475455302,0.31959911488900167,88.95123003884333,5e-05,5813.63494311616,2893.4885511398315
35,0.3112024755577972,89.66441712119811,0.30141979580070627,89.59861890375485,5e-05,5644.268665416344,2978.338891506195
36,0.30704033100779343,89.89553480632338,0.3003822607524857,89.21018558480795,5e-05,5476.583473568804,3063.490324497223
37,0.3058587331072118,89.78459831746325,0.3041422800882448,89.8144151920587,5e-05,5310.502038259366,3150.973109960556
38,0.30746001600833456,89.80308773227327,0.30647465722361256,89.33966335779024,5e-05,5146.162301807557,3237.2665786743164
39,0.3009059294222066,89.96024775815846,0.3159172269332805,89.51230038843332,5e-05,4983.584456766909,3322.863499403
40,0.3010130189047513,90.01571600258852,0.3214897950037986,89.46914113077256,5e-05,4822.93252835164,3409.099864959717
41,0.30535900287672474,89.66441712119811,0.305595684936451,89.33966335779024,5e-05,4664.229162844798,3495.7133464813232
42,0.30130190680848207,89.86780068410835,0.29910624167453026,90.03021148036254,5e-05,4507.603807320797,3581.0981273651123
43,0.3140461860716913,89.562725339743,0.31805925065129803,88.51963746223565,5e-05,4353.200012314239,3668.01735162735
