epoch,train_loss,train_acc,val_loss,val_acc,lr,kl_loss,time_elapsed
1,3.406594244167975,75.65217391304348,1.115583523405784,82.06806282722513,0.0001,58910.17889404297,42.594887018203735
2,0.6264840550710242,79.94389901823281,0.4940637543563443,83.24607329842932,0.0001,28945.485412597656,85.37328314781189
3,0.46699518471914453,83.00140252454418,0.5549488245504689,84.29319371727749,0.0001,19112.246551513672,130.42411875724792
4,0.46271295461380463,81.62692847124825,0.409013030650728,86.38743455497382,0.0001,14232.181392669678,169.54852747917175
5,0.4253805174483156,82.97335203366059,0.43232350652130486,86.2565445026178,0.0001,11319.209442138672,214.2945876121521
6,0.3554850974724972,85.77840112201963,0.3562295017910253,86.91099476439791,0.0001,9384.698402404785,253.4945423603058
7,0.407501216305924,82.0476858345021,0.44239807452674934,86.12565445026178,0.0001,8006.995105743408,298.2841446399689
8,0.3612665533601485,88.16269284712483,0.4278080767673972,86.91099476439791,0.0001,6976.14128112793,337.45056080818176
9,0.340967953970021,88.72370266479663,0.4481992680989011,87.56544502617801,0.0001,6175.800258636475,376.56593346595764
10,0.3283936409930193,88.47124824684433,0.34493088207319766,87.17277486910994,0.0001,5536.372360229492,415.695631980896
11,0.30229841033924176,89.81767180925667,0.3472387832028703,87.95811518324608,0.0001,5514.102155685425,460.3069245815277
12,0.3045131240640917,90.54698457223002,0.37800751759119683,87.82722513089006,0.0001,5490.150148391724,499.48174571990967
13,0.2727900238182568,90.46283309957924,0.46110616959826484,87.30366492146597,0.0001,5464.432029724121,538.6225481033325
14,0.29452279553674215,89.76157082748948,0.4695932376759215,85.73298429319372,0.0001,5436.899869918823,577.7875461578369
15,0.28480094304676645,89.1164095371669,0.347682470348493,88.61256544502618,0.0001,5407.53803062439,616.9286813735962
16,0.25755875419935037,91.33239831697054,0.4069729972416194,87.17277486910994,0.0001,5376.331737518311,656.0925478935242
17,0.2184112836017703,92.3422159887798,0.3570663146479592,87.82722513089006,5e-05,5351.636915206909,695.2614724636078
18,0.20466400300339388,93.09957924263675,0.46009366350804326,88.21989528795811,5e-05,5334.0990352630615,734.3903393745422
19,0.18816624199775625,93.43618513323983,0.5649383420914568,88.08900523560209,5e-05,5315.581748962402,773.5632975101471
20,0.20014290793630363,93.21178120617111,0.5353331868366109,87.82722513089006,5e-05,5296.130760192871,812.7208869457245
21,0.18822811527875205,93.96914446002805,0.4290953066531588,87.17277486910994,5e-05,5275.843114852905,851.8964719772339
22,0.17856668787113644,94.08134642356241,0.6418136867709184,86.51832460732984,5e-05,5254.7696533203125,891.0267200469971
23,0.1574355096168304,94.95091164095372,0.6499982446685667,88.7434554973822,2.5e-05,5238.451696395874,930.14120221138
24,0.1516799198594506,95.42776998597475,0.4944627530316954,88.61256544502618,2.5e-05,5227.188274383545,969.3173348903656
25,0.12646363289578758,95.42776998597475,0.6773173549158878,88.08900523560209,2.5e-05,5215.556079864502,1008.4947576522827
