epoch,train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss,lr,time_elapsed
1,105.4970518641295,0.018809962090512618,105478241.4662369,0.011155186477920105,0.006294192948603425,4860.9935092268315,0.001,110.89200186729431
2,0.16195778007007386,0.005907220637822556,156050.55745204948,0.005750288563812601,0.0046462726056704234,1104.0159381734913,0.001,224.8158130645752
3,0.00584492076445955,0.004890021152336966,954.8996197401419,0.004972666269168258,0.004486697245838827,485.9690313931169,0.001,334.9004445075989
4,0.004674261262621069,0.0044798809902731485,194.38027440020318,0.004185614388050704,0.00412754179781367,58.0725940835887,0.001,444.6682951450348
5,0.004442043006957437,0.004370581796778553,71.46121776738816,0.004298633857276933,0.004236822743932235,61.81111118711274,0.001,554.2640385627747
6,0.00440477951603374,0.004343009097487858,61.77042230346499,0.004315118260424713,0.004283281309722826,31.836948855169886,0.001,663.7269961833954
7,0.004370405941791061,0.004310371799906992,60.03414696349195,0.005951119066569312,0.005929325151674707,21.79392292417329,0.001,773.2475433349609
8,0.004332515322906378,0.004272255655612312,60.259680330400634,0.004184334033072509,0.004108175595194615,76.15843442719559,0.001,882.6661105155945
9,0.004318213319686963,0.00425537574978424,62.837573203814806,0.004123882669955492,0.004041582426248953,82.3002418781149,0.001,992.0541224479675
10,0.004300079857806548,0.0042359977623051,64.08209134841107,0.004329762975524725,0.00427022779777903,59.5351592491413,0.001,1101.332112789154
11,0.004295923351034655,0.004231589716465141,64.33363038689427,0.004255563810724636,0.004213652877008606,41.910939920359645,0.001,1213.887346982956
12,0.004289932464615899,0.004225298164401358,64.63429763613368,0.004468696726614545,0.004361273881433339,107.4228354092302,0.001,1323.033692598343
13,0.004292421561621747,0.004226983724280465,65.43784265687479,0.004173658964834337,0.004084387347744457,89.27161254882813,0.001,1432.1965959072113
14,0.004285862862226173,0.0042214594773132596,64.40338927048903,0.004173576770799941,0.004123174296370868,50.40248831387224,0.001,1541.3693816661835
