Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
27,1102527.5979895722,0.3380774901703801,918149.5706806283,0.3311911962365591
28,778841.5428998179,0.338126126310616,644837.0261780105,0.3311911962365591
29,547081.1307410584,0.3377370371887287,451199.4554973822,0.3311911962365591
30,384538.9338115676,0.33778567332896464,315428.6073298429,0.3311911962365591
31,273223.45945331844,0.3375424926277851,221061.40314136125,0.3311911962365591
32,198939.967808201,0.3371534035058978,155930.21989528797,0.3311911962365591
33,132926.62859947773,0.3378343094692005,111105.38219895288,0.3311911962365591
34,96757.11729517183,0.3376884010484928,108702.57591623037,0.3311911962365591
35,81857.74583220194,0.33788294560943644,61046.115183246075,0.3311911962365591
36,66996.85800997398,0.33788294560943644,81787.76963350785,0.3311911962365591
37,69311.60192640821,0.33778567332896464,44587.68586387434,0.3311911962365591
38,50897.28053559334,0.3375424926277851,34606.74345549738,0.3311911962365591
39,194246.47226954135,0.33778567332896464,132951.79057591624,0.3311911962365591
40,635529.2464507243,0.33788294560943644,87309.78010471204,0.3311911962365591
41,10855122.931600126,0.33778567332896464,14378210.094240837,0.3311911962365591
42,31170232.525650475,0.33763976490825687,25586896.79581152,0.3311911962365591
43,44143692.051474415,0.33749385648754915,20221034.931937173,0.3311911962365591
44,2763842.377448824,0.33763976490825687,161371.35078534033,0.3311911962365591
45,82798.38764591083,0.3375424926277851,71176.25130890052,0.3311911962365591
46,71012.2453689725,0.3375424926277851,70728.96335078534,0.3311911962365591
