epoch,batch,mu_mean,mu_std,logvar_mean,logvar_std,actual_var
1,0,0.019990986213088036,0.4372061491012573,0.0281914584338665,0.41537296772003174,1.1216961145401
1,100,0.016950517892837524,1.2762224674224854,-3.136171817779541,2.227787494659424,125384.0546875
1,200,-0.10280260443687439,3.037747621536255,-4.533261299133301,2.0094470977783203,938.0093994140625
1,300,-0.1566190868616104,1.9960365295410156,-5.83870792388916,3.1812236309051514,50.7056770324707
2,0,0.17901229858398438,4.299275875091553,-6.218369483947754,4.375180244445801,19.722421646118164
2,100,0.20655271410942078,10.039986610412598,-6.41828727722168,6.372405052185059,0.07259108126163483
2,200,-0.0071158334612846375,7.841634750366211,-6.491238594055176,6.613783359527588,0.08061861991882324
2,300,-0.044666633009910583,12.494694709777832,-7.028415679931641,8.53718090057373,0.09967915713787079
3,0,0.19941610097885132,10.126508712768555,-7.9182939529418945,11.875372886657715,0.07254544645547867
3,100,-0.2895541191101074,15.604448318481445,-8.740434646606445,14.683589935302734,0.0713483989238739
3,200,-0.3255619406700134,11.634398460388184,-12.305609703063965,19.912002563476562,0.026508381590247154
3,300,-0.7684064507484436,40.70948028564453,-14.875940322875977,24.268503189086914,0.04299263656139374
4,0,-0.2505498230457306,35.980369567871094,-12.82380199432373,22.700773239135742,0.07934312522411346
4,100,0.15996387600898743,20.112878799438477,-17.093647003173828,29.4656925201416,0.029663939028978348
4,200,0.6100124716758728,8.904662132263184,-19.701467514038086,29.962099075317383,0.03238203376531601
4,300,1.4561035633087158,16.038047790527344,-22.959028244018555,35.427486419677734,0.3159564435482025
5,0,1.4881454706192017,35.02570724487305,-20.341617584228516,30.959619522094727,0.025544673204421997
5,100,0.4796696901321411,11.830361366271973,-16.7674617767334,26.674821853637695,2.792360544204712
5,200,0.5900851488113403,7.0998382568359375,-17.153717041015625,26.16189956665039,0.04238588362932205
5,300,0.5132664442062378,5.271252155303955,-16.52703285217285,25.3809757232666,0.026718106120824814
6,0,0.46662288904190063,4.619401454925537,-16.040346145629883,25.07944679260254,0.35541707277297974
6,100,0.4572451710700989,4.963347911834717,-17.44892120361328,27.437551498413086,0.02445995807647705
6,200,0.3779070973396301,4.074206352233887,-16.38189697265625,26.637069702148438,0.7934243679046631
6,300,0.366696834564209,3.9751245975494385,-23.32052993774414,41.86922073364258,0.013072558678686619
7,0,0.4349762797355652,4.375545978546143,-23.531471252441406,41.49180603027344,0.019734477624297142
7,100,1.001143455505371,10.442646026611328,-27.872699737548828,53.28558349609375,0.06007564067840576
7,200,0.5340616106987,5.592554569244385,-34.097984313964844,55.529571533203125,0.046378184109926224
7,300,0.27867355942726135,3.0600781440734863,-32.395904541015625,55.32398986816406,0.025452064350247383
8,0,0.41642117500305176,4.077538967132568,-36.30400848388672,57.385154724121094,0.02268148958683014
8,100,0.2701191306114197,3.808107376098633,-36.97572326660156,57.59722137451172,0.06002212315797806
8,200,0.35868966579437256,3.9322638511657715,-42.21296691894531,63.68187713623047,0.036781590431928635
8,300,0.32784420251846313,4.18582820892334,-41.83805847167969,62.89252853393555,0.04806537181138992
9,0,nan,nan,nan,nan,nan
9,100,nan,nan,nan,nan,nan
9,200,nan,nan,nan,nan,nan
9,300,nan,nan,nan,nan,nan
10,0,nan,nan,nan,nan,nan
10,100,nan,nan,nan,nan,nan
10,200,nan,nan,nan,nan,nan
10,300,nan,nan,nan,nan,nan
11,0,nan,nan,nan,nan,nan
11,100,nan,nan,nan,nan,nan
11,200,nan,nan,nan,nan,nan
11,300,nan,nan,nan,nan,nan
12,0,nan,nan,nan,nan,nan
12,100,nan,nan,nan,nan,nan
12,200,nan,nan,nan,nan,nan
12,300,nan,nan,nan,nan,nan
13,0,nan,nan,nan,nan,nan
13,100,nan,nan,nan,nan,nan
13,200,nan,nan,nan,nan,nan
