epoch,batch,mu_mean,mu_std,logvar_mean,logvar_std,actual_var
1,0,0.0035473282914608717,0.14524875581264496,-0.0009727391880005598,0.15149781107902527,1.0107841491699219
1,100,-0.0001576294016558677,0.09880222380161285,-0.002343313302844763,0.10303574055433273,1.002960443496704
1,200,-0.0010004544164985418,0.0650993213057518,-0.0007567228167317808,0.06725750118494034,1.0014969110488892
1,300,-3.9011240005493164e-05,0.04913473129272461,0.0026539580430835485,0.05043153837323189,1.0039329528808594
2,0,-0.0003701755777001381,0.04447359964251518,0.0006652354495599866,0.04590284451842308,1.001717448234558
2,100,0.00041910537402145565,0.02959119714796543,0.0006842684233561158,0.031709957867860794,1.0011861324310303
2,200,-0.0006925173220224679,0.0208266731351614,6.5130356233567e-05,0.022698339074850082,1.0003222227096558
2,300,-0.00025758412084542215,0.01646379753947258,-0.0003852204536087811,0.017732171341776848,0.9997718334197998
3,0,0.00032536601065658033,0.015080378390848637,-0.0008741524070501328,0.016589652746915817,0.9992635250091553
3,100,0.0005628633662126958,0.016426751390099525,0.00023453557514585555,0.01564514823257923,1.000356912612915
3,200,8.484018326271325e-05,0.014545834623277187,2.3118631361285225e-05,0.013793927617371082,1.0001181364059448
3,300,-8.301672642119229e-05,0.014482954517006874,0.0005294472211971879,0.011969354003667831,1.0006011724472046
4,0,0.00025477976305410266,0.01572350226342678,1.0785181075334549e-05,0.012610073201358318,1.0000903606414795
4,100,-0.00011245670611970127,0.021324243396520615,0.000442433898570016,0.016529390588402748,1.0005792379379272
4,200,0.0003356671368237585,0.01383842434734106,-0.0002656683209352195,0.01323274802416563,0.9998219609260559
4,300,-1.6201149264816195e-05,0.019333703443408012,0.00028278824174776673,0.017866114154458046,1.0004425048828125
5,0,0.00013861196930520236,0.013257159851491451,-1.6975078324321657e-05,0.013637847267091274,1.0000760555267334
5,100,0.0001398275198880583,0.011671870946884155,0.00024673965526744723,0.010889136232435703,1.0003061294555664
5,200,-3.992636629845947e-05,0.011888766661286354,1.6807811334729195e-05,0.011396192945539951,1.0000817775726318
5,300,0.0001278359559364617,0.012580634094774723,0.00014987638860475272,0.01216185837984085,1.0002238750457764
6,0,0.0005100482958368957,0.013798906467854977,0.00014803724479861557,0.014198621734976768,1.000248908996582
6,100,0.00048359576612710953,0.012866558507084846,-0.0002243483904749155,0.013875686563551426,0.9998718500137329
6,200,-0.00037090657860971987,0.012243167497217655,2.3939683160278946e-05,0.011869012378156185,1.0000944137573242
6,300,-5.039007373852655e-05,0.011739340610802174,0.00017768380348570645,0.012202953919768333,1.0002520084381104
