epoch,train_loss,train_acc,val_loss,val_acc,lr,kl_loss,time_elapsed
1,0.6086176725693706,83.36877137838587,0.3723930621975498,87.57013379369874,0.0001,157228.6117324829,32.98116755485535
2,0.36910829070624557,87.77849681057594,0.3217955680695082,88.73543375053949,0.0001,14451.9371175766,64.14921760559082
3,0.3365313723852798,89.13746879911251,0.30249272961528023,89.46914113077256,0.0001,4197.057663440704,95.43207335472107
4,0.3064111793251722,89.72913007303319,0.2868338841454552,89.72809667673717,0.0001,2219.6774094104767,126.7073962688446
5,0.28228806881231466,90.29305722473883,0.2772382267806671,89.943892965041,0.0001,1539.901608467102,157.96737003326416
6,0.2658937936064121,90.63511139872423,0.2709535398666438,89.8144151920587,0.0001,1177.7194565534592,189.23392868041992
7,0.2516998020995619,91.1343255985948,0.2940487538013779,88.82175226586102,0.0001,933.9223498106003,220.43678069114685
8,0.23359503460848433,91.60580567625034,0.24243542069652033,90.93655589123867,0.0001,752.37036049366,250.91369533538818
9,0.20911200935815039,92.44707405010631,0.22627851822327888,91.28182995252482,0.0001,612.0593261122704,282.1657965183258
10,0.1921684204982675,92.9555329573819,0.22486486791741195,91.88605955977557,0.0001,500.017226934433,313.39650416374207
11,0.17107929479789852,93.80604603864288,0.22111081347081699,91.45446698316789,0.0001,448.4333357810974,344.6506428718567
12,0.1493944424250634,94.52713321623371,0.23647538664837978,91.58394475615019,0.0001,395.9138243794441,375.8879532814026
13,0.12489842186141152,95.4793380789498,0.2377219318758325,91.62710401381096,0.0001,344.5612655580044,406.35041904449463
14,0.1072912178251724,96.20042525654063,0.20574487091705723,92.74924471299094,0.0001,296.7284353673458,436.8160309791565
15,0.0904160397693968,96.7920865304613,0.2193924001143521,92.49028916702633,0.0001,253.56153428554535,468.1113700866699
16,0.07291620281745625,97.49468429324212,0.2309064928138364,92.4039706517048,0.0001,214.76150733232498,498.6305627822876
17,0.06193046007789944,97.92918554127762,0.21991158473029263,92.921881743634,0.0001,181.42409627139568,529.1405584812164
18,0.05087422419102563,98.49311269298326,0.22780126920809995,92.7924039706517,0.0001,152.09110742807388,559.6412398815155
19,0.0429231500739277,98.72423037810853,0.28168919179781493,92.18817436340095,0.0001,127.2470096796751,590.1372427940369
20,0.04068401587225616,98.6964962558935,0.2539233365084093,92.44712990936556,0.0001,107.29062066972256,620.6321461200714
21,0.02327496617224167,99.54700933715448,0.24259428097474572,92.921881743634,5e-05,93.96069052815437,651.1197817325592
22,0.024008854410890137,99.49154109272442,0.21614388809135415,93.09451877427708,5e-05,85.35663148015738,681.5747537612915
23,0.022241321706615223,99.65794582601461,0.24465631854703934,92.61976694000863,5e-05,78.52328506112099,712.0555102825165
24,0.022466841718700538,99.5562540445595,0.26889856027927206,92.5334484246871,5e-05,72.21519792824984,742.4895009994507
25,0.0187867999497109,99.66719053341961,0.24499999510223205,92.74924471299094,5e-05,66.60785676538944,772.9778161048889
26,0.021181744499109825,99.65794582601461,0.28347797645255923,92.01553733275787,5e-05,62.2455937564373,803.4132101535797
27,0.01791224567229043,99.65794582601461,0.23148359967910967,93.39663357790246,2.5e-05,59.64312210679054,833.9062807559967
28,0.015512269583836499,99.80586114449477,0.2520345551420822,92.18817436340095,2.5e-05,56.96670637279749,864.3553311824799
29,0.01613528478855874,99.74114819265971,0.2527235271827184,92.36081139404402,2.5e-05,54.8347632214427,894.8329362869263
