epoch,train_loss,train_acc,val_loss,val_acc,lr,kl_loss,time_elapsed
1,1.3977776318711836,77.81780751415337,0.4379686152486209,86.30904723779024,0.0001,139687.14044189453,32.903780937194824
2,0.4662320332249844,84.71435923829131,0.39873969033632645,87.34987990392314,0.0001,44987.380432128906,64.59366154670715
3,0.396346504804016,86.05249613998971,0.3442052487094549,87.8302642113691,0.0001,22374.626014709473,96.55464673042297
4,0.3437074195957241,87.54503345342255,0.3463173600210487,88.47077662129703,0.0001,13169.924980163574,128.45982766151428
5,0.32650192217672236,88.12832389775262,0.3305131090675191,88.63090472377903,0.0001,8509.319423675537,158.7136504650116
6,0.2854990015459226,89.19197117858981,0.3176281166749837,88.871096877502,0.0001,5837.256050109863,190.58436274528503
7,0.27322237894992246,89.5179276033625,0.31296661871450365,88.951160928743,0.0001,4176.230340957642,222.49146032333374
8,0.2455689948998669,90.42717447246525,0.31798153269209795,87.99039231385107,0.0001,3083.483922958374,254.3522264957428
9,0.2292426460157191,91.47366615199863,0.2898928475213141,89.11128903122498,0.0001,2333.704728126526,284.66887521743774
10,0.21940852637498737,91.83393377937897,0.31787367024942875,88.07045636509207,0.0001,1802.1759634017944,316.4966948032379
11,0.19208637594174593,92.69171384457026,0.2895814515985817,89.67173738991193,0.0001,1548.1300768852234,346.71565341949463
12,0.16665054704347837,93.90976153714188,0.29200139158064975,89.99199359487591,0.0001,1322.3807520866394,378.5530107021332
13,0.1488346286967389,95.24789843884028,0.30944065304042057,89.35148118494796,0.0001,1125.850881099701,408.799435377121
14,0.13604853475371464,95.11065362840968,0.28293934635843354,89.99199359487591,0.0001,958.9055104255676,439.0264673233032
15,0.12205585417605976,95.77972207925887,0.292496196839517,90.23218574859888,0.0001,820.3642625808716,470.83880853652954
16,0.11578549997685172,96.260078915766,0.2947316490855848,90.55244195356285,0.0001,707.4065713882446,501.05818486213684
17,0.10167878059912228,96.96345856922285,0.32610671959552795,89.75180144115292,0.0001,617.9109108448029,531.3255560398102
18,0.08961833619715051,97.22079258878024,0.29709721504412073,90.39231385108087,0.0001,548.5376317501068,561.5730128288269
19,0.08362027242917776,97.54674901355293,0.33696248437647025,89.59167333867094,0.0001,495.1412935256958,591.8892571926117
20,0.08057297019872398,97.51243781094527,0.2925374670404323,90.63250600480384,0.0001,454.4998576641083,622.1683382987976
21,0.060272301325942315,98.47315148395951,0.2994193727762183,90.63250600480384,5e-05,430.2611610889435,652.4363663196564
22,0.05695224436056549,98.69617430090925,0.3137159343534209,90.07205764611689,5e-05,416.5702028274536,682.6951239109039
23,0.05633588813578905,98.67901869960542,0.3308712011578269,90.79263410728583,5e-05,404.2294547557831,713.0269694328308
24,0.048973653746072536,99.24515354263167,0.32089647479085315,90.31224979983988,5e-05,393.1946527957916,743.2670392990112
25,0.05091998519445901,99.15937553611253,0.2966344368336849,90.39231385108087,5e-05,383.21181416511536,773.4513158798218
26,0.049266155523488155,99.03928632698576,0.28893827154615026,89.75180144115292,5e-05,374.2248351573944,803.7149529457092
27,0.044113397917335255,99.34808715045462,0.309234335191911,90.47237790232185,2.5e-05,367.9849864244461,833.9297323226929
28,0.04106664248819014,99.27946474523932,0.31353405114608673,90.23218574859888,2.5e-05,363.9172737598419,864.2502698898315
29,0.04123890433677128,99.29662034654315,0.30533786315694256,90.31224979983988,2.5e-05,359.945388674736,894.4370121955872
