epoch,batch,train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss,lr,beta,grad_norm,time_elapsed
18,363,0.005016836608314867,0.003016836527072323,0.20000000298023224,0.005100580645560087,0.003100580550565184,0.20000000298023224,0.0009806308479691594,0.01,nan,3152.313208580017
19,363,0.0050108288171711365,0.0030108287314510812,0.20000000298023224,0.005127497323894802,0.0031274972259526766,0.20000000298023224,0.0009755282581475768,0.01,nan,3325.326310157776
20,363,0.005006501557315689,0.003006501451127006,0.20000000298023224,0.005011699810812745,0.0030116997099233957,0.20000000298023224,0.0009698463103929542,0.01,nan,3498.2776358127594
21,363,0.004999565945651669,0.0029995658490576545,0.20000000298023224,0.005210261679950017,0.003210261605585678,0.20000000298023224,0.0009635919272833937,0.01,nan,3672.919862985611
22,363,0.005008610688242038,0.003008610597085003,0.20000000298023224,0.005003183561412594,0.003003183489995478,0.20000000298023224,0.0009567727288213005,0.01,nan,3845.9872295856476
23,363,0.005008362370522713,0.003008362294397327,0.20000000298023224,0.005175516018172419,0.0031755159084414,0.20000000298023224,0.0009493970231495835,0.01,nan,4023.8628396987915
24,363,0.005014069254924595,0.0030140679414066805,0.20000012562825129,0.005086599407080985,0.003086599315033306,0.20000000298023224,0.0009414737964294635,0.01,nan,4196.911062002182
25,363,0.005011022016713089,0.0030110219229974753,0.20000000298023224,0.005161368724288819,0.0031613686499244805,0.20000000298023224,0.0009330127018922195,0.01,nan,4369.954591751099
26,363,0.0050022740794632295,0.0030022739755133023,0.20000000298023224,0.005065639809811417,0.003065639708922068,0.20000000298023224,0.0009240240480782129,0.01,nan,4542.991173028946
27,363,0.0050145123066933275,0.0030145122110587803,0.20000000298023224,0.005024958920629719,0.003024958858054273,0.20000000298023224,0.0009145187862775209,0.01,nan,4716.039571046829
28,363,0.0050126912512376415,0.0030126911623193624,0.20000000298023224,0.005094711167761419,0.0030947110609776235,0.20000000298023224,0.0009045084971874737,0.01,nan,4889.108907222748
29,363,0.004997639352031011,0.0029976392487207283,0.20000000298023224,0.005057550996211888,0.003057550898269762,0.20000000298023224,0.0008940053768033609,0.01,nan,5062.189663171768
30,363,0.00500331992529087,0.003003319826777922,0.20000000298023224,0.005077208675255504,0.0030772085625772614,0.20000000298023224,0.000883022221559489,0.01,nan,5239.808883428574
31,363,0.005012442819661574,0.003012442715711646,0.20000000298023224,0.005062588007201122,0.003062587906311773,0.20000000298023224,0.0008715724127386971,0.01,nan,5414.279245853424
32,363,0.005011100298980926,0.003011100195990466,0.20000000298023224,0.005011451908068944,0.003011451795390701,0.20000000298023224,0.0008596699001693256,0.01,nan,5587.310415506363
33,363,213.94479518810897,0.0030214546512489994,21394.17758492495,46.083259534232226,0.00302499700543954,4608.0234375,0.0008473291852294987,0.01,nan,5760.433837175369
34,363,46.08326784071031,0.0029979987590635134,4608.026968149038,46.08327933202816,0.0030447662236239713,4608.0234375,0.0008345653031794292,0.01,nan,5933.63033246994
35,363,46.08324683891548,0.002997085759109193,4608.024960025326,46.08326518384716,0.0030305513351731287,4608.0234375,0.0008213938048432696,0.01,nan,6106.863583087921
36,363,46.08323672577575,0.0030012605360013197,4608.023528717376,46.08324374428278,0.003009118207529942,4608.0234375,0.0008078307376628291,0.01,nan,6280.129365444183
37,363,46.08322559608208,0.0029910362605773074,4608.0234375,46.08334645138511,0.0031119932013834958,4608.0234375,0.0007938926261462366,0.01,nan,6453.3602249622345
38,363,46.083229725177475,0.002995159607802794,4608.0234375,46.08330840098707,0.0030738142926151615,4608.0234375,0.0007795964517353734,0.01,nan,6626.5958416461945
39,363,46.10120072207608,0.0029979366927463972,4609.820277622768,46.0832748895959,0.0030405449627934,4608.0234375,0.0007649596321166025,0.01,nan,6799.801039218903
40,363,46.08670827844641,0.00298221816262742,4608.372613592463,46.083311153363574,0.003076522507928783,4608.0234375,0.00075,0.01,nan,6973.033582448959
