epoch,batch,mu_mean,mu_std,logvar_mean,logvar_std,actual_var
1,0,-0.02394150197505951,0.4127126932144165,0.0012595811858773232,0.41772741079330444,1.092546820640564
1,100,-0.0010203381534665823,0.013230794109404087,-1.9010549294762313e-05,0.012619370594620705,1.0000605583190918
1,200,-0.0010330944787710905,0.01313311979174614,7.850620022509247e-06,0.012592031620442867,1.0000871419906616
1,300,-0.001012177555821836,0.013254765421152115,-1.3442710041999817e-05,0.012640958651900291,1.0000663995742798
1,400,-0.0010103358654305339,0.013230138458311558,5.471796612255275e-06,0.012648893520236015,1.000085473060608
2,0,-0.015998944640159607,0.41169223189353943,0.0031122977379709482,0.42183512449264526,1.0973713397979736
2,100,-0.0015712282620370388,0.019596457481384277,-0.00010072197619592771,0.01908956840634346,1.0000814199447632
2,200,-0.0015638309996575117,0.0196160227060318,-0.00010517009650357068,0.019058195874094963,1.0000762939453125
2,300,-0.001589821302331984,0.019527798518538475,-5.990023782942444e-05,0.019129619002342224,1.0001230239868164
2,400,-0.0015766940778121352,0.019591953605413437,-9.281860548071563e-05,0.019132627174258232,1.0000901222229004
3,0,-0.024062540382146835,0.41268888115882874,0.001101629575714469,0.41791507601737976,1.0924594402313232
3,100,-0.002095704898238182,0.026536142453551292,-0.0001775664568413049,0.02618482895195484,1.0001652240753174
3,200,-0.0021199719049036503,0.026508444920182228,-0.00012326844444032758,0.026222916319966316,1.000220537185669
3,300,-0.002065930748358369,0.02650551311671734,-7.773391553200781e-05,0.026090973988175392,1.0002624988555908
3,400,-0.002118231263011694,0.02648988366127014,-3.607844701036811e-05,0.026204722002148628,1.0003070831298828
4,0,-0.015251237899065018,0.41225919127464294,-0.0033019152469933033,0.42194145917892456,1.0895709991455078
4,100,-0.002784301061183214,0.03321926295757294,0.00015114988491404802,0.03308766335248947,1.0006985664367676
4,200,-0.0027705933898687363,0.03322232887148857,0.0003165867819916457,0.033037371933460236,1.0008623600006104
4,300,-0.0027436113450676203,0.033238038420677185,0.00031153138843365014,0.033010076731443405,1.0008563995361328
4,400,-0.0027444835286587477,0.03324213624000549,0.00039882329292595387,0.03301207348704338,1.000943899154663
5,0,-0.021846795454621315,0.41484391689300537,-0.003987753298133612,0.42282751202583313,1.088893175125122
5,100,-0.003298240713775158,0.04010734334588051,0.0006945889326743782,0.03982343524694443,1.0014880895614624
5,200,-0.0033930891659110785,0.04012634605169296,0.0009688123245723546,0.039994411170482635,1.0017695426940918
5,300,-0.0032567852176725864,0.04012648016214371,0.000993997440673411,0.0397544801235199,1.0017852783203125
5,400,-0.0034438003785908222,0.04015474393963814,0.0013982404489070177,0.04009078070521355,1.0022037029266357
6,0,-0.01900566928088665,0.41405099630355835,0.0003833649680018425,0.4292404353618622,1.0970721244812012
6,100,-0.0039352476596832275,0.047171905636787415,0.0020151478238403797,0.046935178339481354,1.0031205415725708
6,200,-0.004002831876277924,0.04717939719557762,0.0023934715427458286,0.04706788808107376,1.0035064220428467
6,300,-0.0039255665615201,0.04731312766671181,0.0029612770304083824,0.04693177342414856,1.0040699243545532
6,400,-0.003952553030103445,0.04728114604949951,0.003247980959713459,0.046992700546979904,1.0043606758117676
7,0,-0.019268542528152466,0.4219371974468231,-0.003973321057856083,0.4233855903148651,1.090722680091858
7,100,-0.004592588171362877,0.05331413075327873,0.004573272541165352,0.05332591012120247,1.006011962890625
7,200,-0.004686746280640364,0.05335352197289467,0.005251745693385601,0.05352165549993515,1.006705403327942
7,300,-0.004519503563642502,0.05356312170624733,0.006094388663768768,0.05320924147963524,1.0075372457504272
7,400,-0.004697819240391254,0.05357933044433594,0.0068589807488024235,0.05357324704527855,1.0083274841308594
8,0,-0.025027576833963394,0.40664762258529663,0.012575862929224968,0.41598132252693176,1.1047873497009277
8,100,-0.005047461949288845,0.05912100523710251,0.008792503736913204,0.05900253728032112,1.010587453842163
8,200,-0.0049412972293794155,0.05950376018881798,0.01035618782043457,0.058861568570137024,1.0121604204177856
8,300,-0.005095559172332287,0.05940895900130272,0.011346189305186272,0.059191636741161346,1.0131827592849731
8,400,-0.005394269712269306,0.05951656773686409,0.01293174922466278,0.05975531041622162,1.014824628829956
9,0,-0.02255341410636902,0.41671156883239746,0.01638226956129074,0.42342904210090637,1.1115422248840332
9,100,-0.005551078822463751,0.06698969006538391,0.01727461814880371,0.06604700535535812,1.0196442604064941
9,200,-0.005585179198533297,0.06745730340480804,0.02017657458782196,0.06625398248434067,1.0226216316223145
9,300,-0.006040711887180805,0.06813085079193115,0.023971106857061386,0.0672181025147438,1.0265755653381348
9,400,-0.006036939099431038,0.06850279122591019,0.026748931035399437,0.0673288106918335,1.029438853263855
