epoch,batch,mu_mean,mu_std,logvar_mean,logvar_std,actual_var
1,0,0.019990986213088036,0.4372061491012573,0.0281914584338665,0.41537296772003174,1.1216961145401
1,100,0.01783098839223385,1.2525299787521362,-3.1468746662139893,2.1943206787109375,88914.84375
1,200,0.15640681982040405,2.8765687942504883,-4.772478103637695,1.8907485008239746,764.6821899414062
1,300,-0.3234259784221649,7.746717929840088,-5.192492485046387,2.76052188873291,0.11637376248836517
2,0,-0.27895504236221313,6.053942680358887,-6.016311168670654,3.98063063621521,0.11196911334991455
2,100,-0.33095091581344604,11.943682670593262,-7.3709845542907715,6.059297561645508,0.3171175420284271
2,200,-0.40467357635498047,10.215145111083984,-8.43439769744873,7.292608737945557,0.01833217218518257
2,300,-0.8438516855239868,11.81386947631836,-8.776838302612305,8.235419273376465,0.015520927496254444
3,0,-0.5553244948387146,13.04381275177002,-9.820539474487305,10.809693336486816,0.014459701254963875
3,100,0.3500858247280121,10.915679931640625,-11.104036331176758,15.663806915283203,0.02988971397280693
3,200,-0.5860238075256348,14.791707038879395,-12.593931198120117,19.418418884277344,0.015710825100541115
3,300,-0.4656967222690582,15.964091300964355,-13.337998390197754,21.356130599975586,0.024109043180942535
4,0,-0.44907090067863464,12.414198875427246,-14.515785217285156,23.66826820373535,0.03234386071562767
4,100,-0.4361434280872345,11.484358787536621,-19.380107879638672,31.28128433227539,0.0634462982416153
4,200,-0.15054774284362793,10.547338485717773,-21.318103790283203,34.096168518066406,0.03630594536662102
4,300,-0.24700406193733215,9.203165054321289,-26.8727970123291,42.045955657958984,0.13449189066886902
5,0,-0.2728848159313202,10.413646697998047,-30.84115219116211,49.3963508605957,0.10305657982826233
5,100,-0.387122243642807,6.133326053619385,-31.664047241210938,47.43292236328125,0.03329337760806084
5,200,-0.5766026973724365,17.24071502685547,-38.502220153808594,57.6131477355957,0.029706746339797974
5,300,-0.26459187269210815,12.803727149963379,-41.87429428100586,59.353580474853516,0.032706789672374725
6,0,-4.24099063873291,42.88203811645508,-41.12518310546875,52.829002380371094,0.06438826769590378
6,100,-0.6938257217407227,6.632452964782715,-36.33203125,49.434326171875,0.04831203445792198
6,200,-0.5879437923431396,4.866549491882324,-35.984291076660156,49.530723571777344,0.0354599691927433
6,300,-1.8819295167922974,19.399356842041016,-36.28038024902344,51.875083923339844,0.07500899583101273
7,0,-4.814043045043945,38.0654296875,-50.66944122314453,66.18607330322266,0.08418023586273193
7,100,-0.6107058525085449,5.12217378616333,-47.566810607910156,67.300537109375,0.01617533341050148
7,200,-0.5562154054641724,4.792474269866943,-50.167457580566406,72.98147583007812,0.026689685881137848
7,300,-0.3592347204685211,3.2200043201446533,-49.303306579589844,72.6108627319336,0.019753441214561462
8,0,-0.36562108993530273,3.4254772663116455,-52.508216857910156,76.9442367553711,0.04865766316652298
8,100,-0.49676740169525146,4.480873107910156,-61.39304733276367,84.06550598144531,0.018936946988105774
8,200,-0.7784534692764282,7.319166660308838,-55.74786376953125,65.81330871582031,0.028218043968081474
8,300,-0.6955386400222778,5.335879802703857,-70.75130462646484,83.09574127197266,0.25514063239097595
9,0,-0.473405122756958,3.780846118927002,-68.06134033203125,81.82765197753906,0.059371985495090485
9,100,-2.851818799972534,21.910539627075195,-67.61347961425781,77.50943756103516,0.41293051838874817
9,200,-0.38299793004989624,3.635989189147949,-58.83171081542969,68.87608337402344,0.06194232404232025
9,300,-0.6547659635543823,5.6035990715026855,-36.36315155029297,36.08772659301758,0.05599500983953476
10,0,-0.5198342800140381,4.106201648712158,-43.560646057128906,46.472415924072266,0.09895309805870056
10,100,-0.6214398741722107,5.353823184967041,-50.266998291015625,51.68087387084961,0.12003982067108154
10,200,-0.1794748604297638,6.012290954589844,-50.542076110839844,48.40691375732422,0.17931002378463745
10,300,-0.44308775663375854,4.824650287628174,-60.421932220458984,51.83939743041992,0.19520321488380432
