epoch,train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss,lr,time_elapsed
1,771.6395386041521,0.03808272664005367,771601455.6966074,0.5918451577802247,0.010433221188715742,581411.9359177215,0.001,121.44200205802917
2,37.428836082855426,0.009949086294100098,37418886.964457415,0.559704186795633,0.007496043028828653,552208.1455696203,0.001,246.0616693496704
3,0.37003536243503404,0.006958472312192668,363076.88531393535,0.009904663479309293,0.007330633552532785,2574.0299891218356,0.001,367.0266661643982
4,0.010248035514870515,0.006157176838394582,4090.858642913483,0.007087493515750275,0.005288745540406413,1798.748000519185,0.001,487.86262607574463
5,0.006955029118606555,0.0052291729793228865,1725.8561364477807,0.0061651638390708575,0.004961116901080159,1204.0469429885284,0.001,608.6295356750488
6,0.00529834684585784,0.004751980090437068,546.366756774567,0.005887687347735031,0.004896774546160728,990.9127915780756,0.001,729.2358083724976
7,0.0050008955448712375,0.004678613978315267,322.28156938657656,0.00464160741407047,0.004467515719913041,174.09170068668413,0.001,849.6925542354584
8,0.00483486298625204,0.004619579245387525,215.28374210818782,0.004662954621311701,0.00455230424221888,110.6503819332847,0.001,970.1354157924652
9,0.004561653479058705,0.0044595153821929065,102.13810767708244,0.004650643758499358,0.004601337678754066,49.30609130859375,0.001,1090.4899923801422
10,0.004492437509195572,0.0044117710472514424,80.66646551823878,0.00442068695379539,0.004328297253674533,92.38968697077111,0.001,1210.5702366828918
11,0.004495732060244696,0.004418635849615784,77.09620016747779,0.004423874803182162,0.0043805718077110905,43.302960745895966,0.001,1334.2143907546997
12,0.004475868143305019,0.004404374530057904,71.493620631459,0.005124049021013647,0.00500083100964327,123.21801815757269,0.001,1453.7475516796112
13,0.004455888192911356,0.004385380533007025,70.50766232249501,0.005028444068223427,0.00500744089183598,21.003147463255292,0.001,1573.352073431015
14,0.004410807133503872,0.004341699628179873,69.10750965495686,0.0050092204134982036,0.004870102522729696,139.11792011502422,0.001,1692.8443958759308
15,0.00443784349564729,0.004366643369264368,71.20011662912893,0.004398031272229892,0.004319687575820975,78.34368809567222,0.001,1813.597413301468
16,0.004427854174487088,0.004354732398936464,73.12178123390282,0.004710048392910181,0.004644443580138061,65.60480571698538,0.001,1933.1789419651031
17,0.004409684731809238,0.0043380207453782745,71.66397639683315,0.004638997792219154,0.004478749864045059,160.24792499783672,0.001,2052.696892261505
18,0.004408392047120647,0.004335387467258292,73.00457993182508,0.004399777379747527,0.004327491405449478,72.28596805620798,0.001,2172.222778558731
19,0.004400590749375604,0.00432705819084831,73.53256196242113,0.005275343005439337,0.004875435433468392,399.9075591654717,0.001,2291.703207731247
20,0.004431193343307414,0.004354873832678525,76.31952187255189,0.006288398030697357,0.005893054067546242,395.34396169155457,0.001,2411.1611313819885
