epoch,batch,mu_mean,mu_std,logvar_mean,logvar_std,actual_var
1,0,-0.011962557211518288,0.545063853263855,0.019684890285134315,0.5512925982475281,1.203125
1,100,-0.0013266601599752903,0.011040988378226757,-0.0059731500223279,0.011720280162990093,0.9941129088401794
1,200,-0.0015842822613194585,0.02204223722219467,0.060516729950904846,0.03296959027647972,1.0629711151123047
2,0,0.0020766467787325382,0.5742642283439636,0.7397787570953369,0.6710526347160339,2.740373134613037
2,100,0.21583020687103271,7.164759159088135,4.997579574584961,0.038748037070035934,148.14572143554688
2,200,0.6682178378105164,16.126707077026367,4.965446949005127,0.21846695244312286,145.50991821289062
3,0,0.7490370273590088,29.662109375,2.1814866065979004,5.22128963470459,109.71903991699219
3,100,0.6809601187705994,15.083499908447266,3.412116765975952,3.7366771697998047,120.71513366699219
3,200,0.9410671591758728,14.556619644165039,1.1626732349395752,5.491950511932373,94.27017211914062
4,0,0.7101470828056335,25.78691291809082,-0.5458278656005859,6.6633076667785645,82.91082763671875
4,100,0.7662386298179626,12.01889419555664,-0.42376023530960083,5.35874080657959,64.15678405761719
4,200,0.824551522731781,11.725130081176758,-1.50404953956604,5.407581329345703,51.5623779296875
5,0,1.7316051721572876,36.63084411621094,-1.9659481048583984,6.443002223968506,58.14261245727539
5,100,0.49391859769821167,10.290779113769531,-2.882699728012085,5.090273857116699,34.33448791503906
5,200,0.6945332884788513,10.957001686096191,-2.9353575706481934,5.176522731781006,34.97203826904297
6,0,1.3513203859329224,38.860599517822266,-4.808498382568359,6.455082893371582,38.108970642089844
6,100,0.6852166652679443,11.185543060302734,-3.611891746520996,5.084778785705566,29.934505462646484
6,200,0.6619054675102234,10.091647148132324,-3.6432642936706543,4.5557990074157715,22.7899169921875
7,0,1.2242432832717896,36.78372573852539,-4.856324195861816,6.121576309204102,32.00776672363281
7,100,0.7911280989646912,11.149992942810059,-3.757751941680908,4.422330856323242,20.718505859375
7,200,0.537359356880188,8.809488296508789,-4.553774833679199,4.224887371063232,16.12472152709961
8,0,0.9421603679656982,37.74373245239258,-5.457808494567871,5.945938587188721,27.568984985351562
8,100,0.7328873872756958,10.90145492553711,-4.679059982299805,4.235438823699951,14.668998718261719
8,200,0.5653642416000366,9.722562789916992,-4.440619945526123,3.849855899810791,13.053770065307617
9,0,1.8010451793670654,41.53518295288086,-4.441211223602295,5.855353355407715,28.050312042236328
9,100,0.8151317834854126,10.683871269226074,-4.599180221557617,4.023955821990967,13.148308753967285
9,200,0.633767306804657,9.181479454040527,-4.367990493774414,3.8047945499420166,11.978261947631836
10,0,1.7585477828979492,41.7471923828125,-5.888862609863281,5.943144798278809,26.077247619628906
10,100,0.7040383815765381,10.63132095336914,-5.050952434539795,3.9809510707855225,12.24410629272461
10,200,0.7574099898338318,9.899524688720703,-4.596343517303467,3.923323392868042,11.821670532226562
11,0,1.7639151811599731,39.07461929321289,-5.403559684753418,5.951142311096191,26.697956085205078
11,100,0.7657524943351746,11.351330757141113,-5.488914489746094,3.9905734062194824,11.151500701904297
11,200,0.7329565286636353,10.332599639892578,-5.009072303771973,4.015521049499512,11.191798210144043
12,0,2.251568078994751,44.463253021240234,-5.670811653137207,6.093809127807617,28.820751190185547
12,100,0.7316338419914246,11.539186477661133,-5.424846172332764,4.035307884216309,11.175081253051758
12,200,0.7905699610710144,11.308055877685547,-4.692763328552246,3.8874006271362305,11.142595291137695
13,0,2.050035238265991,41.041358947753906,-5.611629009246826,6.103918552398682,29.68124008178711
13,100,0.8925120234489441,11.456147193908691,-5.3382110595703125,4.078830718994141,11.374393463134766
13,200,0.7316094636917114,10.600825309753418,-5.195030212402344,3.9993269443511963,11.212628364562988
14,0,1.6895874738693237,37.055213928222656,-5.609145641326904,5.866556644439697,25.809242248535156
14,100,0.7776985764503479,12.300394058227539,-5.958208084106445,4.2109456062316895,12.05978775024414
14,200,0.7904655933380127,11.335731506347656,-5.918671607971191,4.054280757904053,11.050287246704102
15,0,2.061793327331543,44.359100341796875,-6.120896339416504,5.879069805145264,26.115497589111328
15,100,0.970516562461853,13.044232368469238,-5.4189558029174805,4.3134236335754395,11.623908042907715
15,200,0.8765783905982971,11.575520515441895,-5.59391975402832,4.086505889892578,11.048826217651367
16,0,2.1743319034576416,41.83251953125,-5.340003967285156,5.977359771728516,27.986478805541992
16,100,0.8768733739852905,11.893190383911133,-5.779644012451172,4.1150360107421875,10.558650970458984
16,200,0.7800799012184143,11.041033744812012,-6.015263557434082,4.083868980407715,10.089719772338867
17,0,2.191035747528076,41.97550964355469,-5.788949012756348,5.895876884460449,25.57537841796875
17,100,0.9148322939872742,12.310070991516113,-6.355621337890625,4.114560604095459,9.891406059265137
17,200,0.857273280620575,11.117615699768066,-5.8896284103393555,4.131589412689209,9.90704345703125
18,0,1.497507095336914,38.45979309082031,-6.0767083168029785,5.541140079498291,20.73505401611328
18,100,0.731689989566803,11.158729553222656,-6.563246726989746,4.01168155670166,9.948936462402344
18,200,0.8935500979423523,11.284025192260742,-6.2855377197265625,4.086721420288086,9.89345932006836
19,0,1.9163109064102173,42.22627258300781,-6.739212989807129,5.477619647979736,20.727062225341797
19,100,0.9342828989028931,12.504046440124512,-6.70613956451416,4.2069268226623535,10.265913009643555
19,200,0.8506300449371338,11.598031997680664,-6.457917213439941,4.184651851654053,10.141131401062012
20,0,2.015592575073242,48.034183502197266,-6.4906392097473145,5.589540958404541,21.746309280395508
