epoch,batch,mu_mean,mu_std,logvar_mean,logvar_std,actual_var
1,0,-0.010835254564881325,0.4183356761932373,0.0012874188832938671,0.40135470032691956,1.085113286972046
1,100,-0.0189310684800148,0.6984511017799377,-3.4544382095336914,1.6627469062805176,2.75795841217041
1,200,-0.0016586815472692251,1.3746840953826904,-4.472537040710449,1.4486315250396729,137.81759643554688
1,300,0.02973286807537079,6.036402702331543,-5.428301811218262,2.835759401321411,0.09785953164100647
2,0,0.015685683116316795,5.977254390716553,-5.466738700866699,3.400413990020752,20.306915283203125
2,100,0.43961101770401,8.009425163269043,-7.064846992492676,6.242610454559326,2.303400993347168
2,200,0.14091256260871887,4.890077114105225,-7.2481184005737305,7.9592742919921875,1.8356832265853882
2,300,0.08290960639715195,4.286426544189453,-7.497444152832031,11.132526397705078,0.8183563351631165
3,0,0.12654538452625275,3.7304635047912598,-8.130162239074707,13.00538158416748,0.24404560029506683
3,100,0.04956243932247162,3.3085622787475586,-11.266146659851074,18.41646957397461,0.4199398159980774
3,200,0.0451369434595108,3.5629262924194336,-14.20699405670166,21.517358779907227,0.1818329393863678
3,300,-0.02440144121646881,6.174251556396484,-16.327964782714844,24.99578857421875,2.8023812770843506
4,0,0.1965806782245636,6.421436786651611,-18.16730499267578,27.36063003540039,0.30792564153671265
4,100,0.045789532363414764,3.737907886505127,-18.353530883789062,28.222736358642578,0.3200850188732147
4,200,-0.022436995059251785,3.8840768337249756,-20.914356231689453,28.705177307128906,0.2233375757932663
4,300,0.024266619235277176,2.8191957473754883,-23.373655319213867,31.868492126464844,4.629654884338379
5,0,0.05446167662739754,3.9178364276885986,-19.24732780456543,27.534191131591797,44.720237731933594
5,100,0.0938795730471611,4.473984241485596,-25.691669464111328,33.5582275390625,3.3292229175567627
5,200,0.046659164130687714,3.8188393115997314,-25.400522232055664,34.77165603637695,0.39377960562705994
5,300,0.022701546549797058,4.066294193267822,-24.379301071166992,31.0209903717041,1.134263515472412
6,0,-0.03824947029352188,5.281398773193359,-23.565074920654297,27.803892135620117,151.56800842285156
6,100,0.054952457547187805,4.381974697113037,-19.779315948486328,25.271400451660156,0.5008618831634521
6,200,0.04357319697737694,3.385406494140625,-19.727584838867188,22.634733200073242,0.25652015209198
6,300,0.03973538428544998,2.269831895828247,-20.34238624572754,24.131534576416016,0.3507208824157715
7,0,0.036749549210071564,1.7354559898376465,-19.21335220336914,24.293481826782227,1.8373608589172363
7,100,-0.04131904989480972,3.013150453567505,-19.40155792236328,24.179973602294922,799.6598510742188
7,200,0.0877489522099495,4.7598748207092285,-18.767383575439453,22.214731216430664,127.38323211669922
7,300,-0.13766929507255554,6.876779079437256,-20.050918579101562,23.448272705078125,0.49720749258995056
8,0,-0.043999768793582916,4.466146469116211,-17.01460075378418,21.39971160888672,0.5230218768119812
8,100,-0.04557252675294876,1.9236279726028442,-14.758499145507812,19.792951583862305,0.6872148513793945
8,200,0.03775564581155777,1.927531361579895,-12.452463150024414,18.89540672302246,0.5743858218193054
8,300,-0.028135506436228752,1.4465863704681396,-13.609397888183594,18.66526985168457,0.3964444398880005
9,0,-0.006808140780776739,1.1528706550598145,-11.191436767578125,17.064191818237305,0.3998579680919647
9,100,-0.009973857551813126,1.0862921476364136,-9.255799293518066,15.111249923706055,0.42752736806869507
9,200,-0.006425924599170685,0.7873651385307312,-7.90316104888916,13.967438697814941,0.5097976922988892
9,300,0.007118454203009605,1.0577055215835571,-6.197970390319824,11.996162414550781,0.5603123903274536
10,0,0.029742809012532234,2.4851748943328857,-6.649349212646484,11.935883522033691,0.5974122285842896
