epoch,train_loss,train_acc,val_loss,val_acc,lr,kl_loss,time_elapsed
1,0.6281980148231525,83.0544513266155,0.33798275517527276,88.73543375053949,0.0001,112479.14770507812,29.863795518875122
2,0.35249216303958064,88.07432744753629,0.30837663556668177,89.51230038843332,0.0001,24276.79079055786,58.451987981796265
3,0.32676324966853765,88.79541462512711,0.29580042018270924,89.943892965041,0.0001,9289.23875617981,87.17188549041748
4,0.2984957274359818,89.79384302486827,0.2735763359967624,90.6344410876133,0.0001,4451.88521194458,115.8367006778717
5,0.28089735159329987,90.22834427290377,0.256902119891624,91.23867069486406,0.0001,2453.0585522651672,144.56249809265137
6,0.26416661618526255,90.68133493574928,0.2676353453142817,90.72075960293483,0.0001,1502.2138803005219,173.24006748199463
7,0.2457832102789303,91.20828325783489,0.24827440623893376,90.7639188605956,0.0001,1005.5964024066925,201.1105272769928
8,0.2288473695833427,91.86465748359065,0.3479513453675798,86.70694864048339,0.0001,726.5418562889099,229.90234684944153
9,0.2202921833411125,91.88314689840067,0.23618595326543626,91.67026327147173,0.0001,559.9426070451736,257.8537516593933
10,0.1968502404557928,92.93704354257187,0.2249960817226213,91.62710401381096,0.0001,454.12731087207794,286.53595757484436
11,0.1809957244491708,93.51946010908755,0.25833967656064355,91.10919292188174,0.0001,419.55940306186676,315.3030879497528
12,0.16390122353391418,94.19432374965332,0.22084157749605324,91.88605955977557,0.0001,393.8514748811722,343.2587785720825
13,0.14432227141205337,94.73976148654896,0.21744170419013237,91.88605955977557,0.0001,373.3165338039398,371.98570585250854
14,0.13111842444478733,95.43311454192475,0.25958426256194217,91.32498921018558,0.0001,355.5485156774521,400.70025730133057
15,0.10399568688926508,96.1819358417306,0.2674599194326018,90.80707811825637,0.0001,338.73434168100357,428.6777205467224
16,0.08913279928351722,97.10640658223167,0.262001586487106,90.46180405697022,0.0001,322.025288939476,456.5328323841095
17,0.10764683541289707,96.3390958676158,0.26538483976648963,91.58394475615019,0.0001,305.17349153757095,484.4118843078613
18,0.07159744246019153,97.71655727096237,0.23463016367699496,92.05869659041865,0.0001,287.76461029052734,512.3341290950775
19,0.061927427466450094,98.09559027456781,0.22681781565340417,92.57660768234787,0.0001,270.6219040155411,540.3108921051025
20,0.043021404385569124,99.02930572247388,0.23599310810961083,92.31765213638326,5e-05,257.57195019721985,568.2804982662201
21,0.03978231256783159,99.26042340759915,0.24574674865939158,92.23133362106172,5e-05,248.7289977669716,596.1956624984741
22,0.03935051991117729,99.21419987057409,0.2595201625384593,92.4039706517048,5e-05,239.799664914608,624.1565420627594
23,0.03682467286963329,99.17722104095405,0.2321785317832764,92.49028916702633,5e-05,230.94431447982788,652.1027162075043
24,0.03272936746355477,99.34362577424425,0.23045339062649164,92.44712990936556,5e-05,222.1508567929268,679.9992291927338
25,0.0584838849314516,98.3544420819081,0.2502372472719432,92.27449287872248,5e-05,214.07985258102417,707.9100716114044
26,0.030747452238380095,99.51927521493944,0.24765707800035391,92.4039706517048,2.5e-05,207.73204213380814,735.8071095943451
27,0.027862593604350668,99.5654987519645,0.24501290593262526,91.92921881743634,2.5e-05,203.25392121076584,763.8650348186493
28,0.027892458690395822,99.51927521493944,0.23800184265467234,92.6629261976694,2.5e-05,198.8519606590271,791.7904279232025
