epoch,train_loss,train_acc,val_loss,val_acc,lr,kl_loss,time_elapsed
1,2.439895216479041,76.32538569424965,0.4606136685890677,85.86387434554973,0.0001,264921.14501953125,44.26610326766968
2,0.5044615493833935,81.82328190743338,0.3720875832578899,88.08900523560209,0.0001,78116.12286376953,87.02210927009583
3,0.4167559129576529,84.51612903225806,0.35613189247578225,88.21989528795811,0.0001,36583.69062805176,129.96197152137756
4,0.3675636199923418,86.50771388499298,0.32965331653337826,88.7434554973822,0.0001,20476.615837097168,172.91864132881165
5,0.3488759182529396,87.3492286115007,0.31754490818964876,89.00523560209425,0.0001,12659.1321144104,215.88180780410767
6,0.31622551260372367,87.99438990182328,0.329546606743523,89.92146596858639,0.0001,8349.620887756348,258.91005206108093
7,0.28126597546176857,89.59326788218794,0.2942275876150081,89.26701570680628,0.0001,5769.332450866699,298.82306480407715
8,0.25849442297663294,90.18232819074333,0.2843732943085476,90.44502617801047,0.0001,4132.802543640137,341.77394556999207
9,0.2421517757722405,90.65918653576438,0.2866255232957021,90.70680628272251,0.0001,3049.350030899048,384.79185247421265
10,0.223224096595823,91.52875175315567,0.30620946421127043,90.31413612565446,0.0001,2308.371739387512,424.74484515190125
11,0.1946291918381735,92.81907433380084,0.2948395671488727,90.18324607329843,0.0001,1954.2579698562622,464.63489031791687
12,0.18168427659953626,92.90322580645162,0.29920729163897597,89.92146596858639,0.0001,1656.4833245277405,504.54526233673096
13,0.16989948635850347,93.32398316970547,0.28410350301190823,90.96858638743456,0.0001,1413.3830065727234,544.4619951248169
14,0.1466616589131897,94.83870967741936,0.2927119946448591,90.31413612565446,0.0001,1221.456715106964,587.5731489658356
15,0.13503689453695467,95.14726507713885,0.29543341140394436,89.79057591623037,0.0001,1073.339581489563,627.4798057079315
16,0.11954619138178953,95.84852734922862,0.3466870109526275,88.48167539267016,0.0001,961.7959003448486,667.3793647289276
17,0.11476445879374447,96.12903225806451,0.28337686177323623,90.96858638743456,0.0001,878.7943513393402,707.3135080337524
18,0.11043034361839964,96.26928471248247,0.3128465527951405,90.05235602094241,0.0001,817.0413346290588,750.3076882362366
19,0.09285451567733104,97.0827489481066,0.3039197609881768,89.26701570680628,0.0001,769.7947053909302,790.2428028583527
20,0.1053051501361008,96.4936886395512,0.3371494713956149,89.26701570680628,0.0001,732.0876922607422,830.1824378967285
21,0.07811708231397799,97.78401122019635,0.3495491925451456,89.65968586387434,0.0001,699.9979619979858,870.0971024036407
22,0.0833415310521614,97.61570827489481,0.3174776450599207,90.70680628272251,0.0001,670.9676678180695,910.0450093746185
23,0.08250414090907673,97.78401122019635,0.29834380685424927,90.44502617801047,0.0001,644.1162118911743,949.9636597633362
24,0.07258554493687096,97.47545582047685,0.31652638102584174,90.31413612565446,5e-05,624.02485704422,989.9134669303894
25,0.06273596140687963,98.09256661991584,0.3246555521655145,90.83769633507853,5e-05,610.7125506401062,1029.9059920310974
26,0.06421396082311576,98.09256661991584,0.32862909904715276,90.83769633507853,5e-05,597.6188368797302,1069.850343465805
27,0.05650042715687487,98.31697054698458,0.32144916138041235,90.44502617801047,5e-05,584.033716917038,1109.7730705738068
28,0.06210634465947183,98.14866760168303,0.33315757799562046,90.70680628272251,5e-05,570.5460796356201,1149.7044641971588
29,0.05567692278676665,98.31697054698458,0.3400338322645863,90.96858638743456,5e-05,557.2070314884186,1189.670002937317
30,0.05256707520494538,98.37307152875175,0.3360179242536582,91.49214659685863,2.5e-05,547.0954475402832,1229.5574831962585
31,0.05266522316714072,98.34502103786816,0.3361058128090741,90.96858638743456,2.5e-05,540.2698550224304,1269.5110392570496
32,0.05449237205286681,98.2328190743338,0.35492926926708035,90.57591623036649,2.5e-05,533.4635972976685,1309.4541420936584
