epoch,train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss,lr,time_elapsed
1,47.45229774768014,0.04123609906553731,474110612.7717598,0.014389210805013965,0.011358585600635107,30306.25158227848,0.001,122.49787950515747
2,4.638303381078723,0.016376911798123638,46219264.24241689,0.014043453202547528,0.011909887294839078,21335.659043710442,0.001,247.74532985687256
3,0.026435584868662633,0.011753647542139003,146819.37074497767,0.012314558565569452,0.01122279712470555,10917.613985858387,0.001,368.80162739753723
4,0.07257224576788249,0.011661052711533157,609111.9210178249,0.013614369161379865,0.011987827081657663,16265.421022053006,0.001,489.70632433891296
5,0.11448946163943549,0.011703695824298147,1027857.6497266161,39.87887631186956,0.048293021472194525,398305827.6455696,0.001,610.5763082504272
6,0.012597619143959422,0.011409504873841837,11881.142634465145,0.012048077666424687,0.011410544131281255,6375.335109276108,0.001,731.2410249710083
7,0.028039370735104267,0.010958863692204621,170805.07284244077,0.011358144819807214,0.011210442485311363,1477.0235163048853,0.001,851.8443586826324
8,0.01082226594239678,0.010631096389420986,1911.6956101302262,0.010268059031613454,0.010181790798360223,862.6822857434237,0.001,972.3347406387329
9,0.011131242553416926,0.010860928170546725,2703.1439616444345,0.01069580556978059,0.010640218052305753,555.875570176523,0.001,1092.8626492023468
10,0.08665668683965783,0.011602378713867658,750543.0903041966,0.010943156121817382,0.010866124256620114,770.3185702939577,0.001,1213.2929167747498
11,0.01519727875519503,0.010847993044100784,43492.85344763117,0.010395958996083162,0.010352092880543463,438.6609724986402,0.001,1337.6215167045593
12,0.01056918441855277,0.010471281202786327,979.0319570185064,0.010286681298048625,0.01023256974707393,541.115275708935,0.001,1457.5584654808044
13,0.010844560817221773,0.010518094025818365,3264.667830834022,0.012864844617139123,0.012739040732643083,1258.0382110982002,0.001,1577.4173891544342
