epoch,batch,mu_mean,mu_std,logvar_mean,logvar_std,actual_var
1,0,0.0019725188612937927,0.2719241976737976,0.011726758442819118,0.3081998825073242,1.0612560510635376
1,100,0.02115805819630623,0.42517155408859253,0.18997123837471008,0.34819069504737854,1.3054089546203613
1,200,0.20955979824066162,2.5562610626220703,0.7454862594604492,1.5208330154418945,33.06687545776367
1,300,0.42508918046951294,4.893291473388672,1.1461036205291748,2.143461227416992,130.05575561523438
1,400,0.8458072543144226,10.040101051330566,1.1888418197631836,2.3847079277038574,109.39694213867188
1,500,1.2067939043045044,14.516053199768066,1.0191168785095215,2.100165367126465,187.42782592773438
1,600,1.6977311372756958,19.898582458496094,0.3828728199005127,1.1487082242965698,7.468291759490967
1,700,2.760028123855591,30.671180725097656,0.11577612161636353,0.5114032626152039,1.3728294372558594
1,800,3.224618434906006,35.09755325317383,0.2209036499261856,0.6599076986312866,1.5749351978302002
1,900,4.055010795593262,41.835453033447266,0.11638808995485306,0.442368745803833,1.2456897497177124
1,1000,3.2965755462646484,35.80616760253906,0.0932006761431694,0.3782380223274231,1.1820340156555176
1,1100,3.384312152862549,35.872310638427734,0.05944588780403137,0.34171006083488464,1.1267707347869873
1,1200,3.6972150802612305,37.98551940917969,0.04577231407165527,0.2547871470451355,1.0826385021209717
1,1300,3.359816074371338,34.28963851928711,0.014717994257807732,0.15721049904823303,1.0278022289276123
2,0,17.416370391845703,153.7629852294922,0.8339031934738159,3.4549288749694824,659482738688.0
2,100,2.434399127960205,27.43384552001953,0.023330222815275192,0.6199519634246826,1.2416208982467651
2,200,2.2396240234375,24.09372329711914,-0.012038820423185825,0.4534200131893158,1.0965372323989868
2,300,2.4762320518493652,23.916948318481445,-0.006758876144886017,0.42105939984321594,1.0872647762298584
2,400,2.13277268409729,20.2198543548584,-0.0023110471665859222,0.3988666236400604,1.0823482275009155
2,500,2.30104398727417,20.23810386657715,0.017239848151803017,0.4186713993549347,1.1141860485076904
2,600,1.6927400827407837,15.411282539367676,0.0022820737212896347,0.37399259209632874,1.0770783424377441
2,700,1.5713107585906982,13.32259750366211,-0.011139328591525555,0.3149075508117676,1.0397319793701172
2,800,1.8720402717590332,15.805264472961426,0.053809069097042084,0.4542419910430908,1.173149824142456
2,900,1.833624005317688,14.088846206665039,0.02698013186454773,0.3571683168411255,1.0993766784667969
2,1000,1.678001880645752,12.769525527954102,0.04113978147506714,0.384944885969162,1.1261708736419678
2,1100,1.4659301042556763,11.216593742370605,0.04860219731926918,0.39737099409103394,1.1387395858764648
2,1200,1.0262058973312378,7.9206743240356445,0.027112280949950218,0.3394052982330322,1.0903494358062744
2,1300,0.46113646030426025,4.667159080505371,0.0024757827632129192,0.3283626437187195,1.057484745979309
3,0,6.354484558105469,87.39859008789062,0.5365639925003052,5.001074314117432,345341088.0
3,100,0.4037931263446808,3.631333351135254,-0.04177236557006836,0.7032663226127625,1.189512014389038
3,200,0.275701105594635,2.702569007873535,-0.08967264741659164,0.6576719880104065,1.1029236316680908
3,300,0.2231629192829132,2.255249261856079,-0.07382965087890625,0.5636367797851562,1.066727638244629
3,400,0.10200446844100952,1.5988690853118896,-0.1263887733221054,0.5579321980476379,1.0106637477874756
3,500,0.09505923092365265,1.5167720317840576,-0.16508182883262634,0.5073373913764954,0.9500895142555237
3,600,0.018478568643331528,1.0896703004837036,-0.1828758865594864,0.5125130414962769,0.9366264939308167
