epoch,batch,train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss,lr,beta,grad_norm,time_elapsed
41,363,37.6014761191148,37.12977914495782,471.6969547481327,39.199602609948265,38.64366866968855,555.9340240864814,0.0007347357813929,0.001,,2313.285872936249
42,363,37.86036862907829,37.38835376173585,472.0148786607679,34.31844228430639,33.91990968245494,398.5325452587273,0.0007191855733945,0.001,,2369.5778398513794
43,363,38.2516431074876,37.79230935756977,459.33368339119374,36.54955579057525,36.17070507097848,378.8508520971371,0.0007033683215379,0.001,,2426.3770139217377
44,363,37.84423681929872,37.35795789760547,486.2788787674118,33.74961551231674,33.31953799573681,430.0774586351612,0.0006873032967079,0.001,,2482.270719766617
45,363,38.32473796802563,37.87470188769665,450.0360402536916,36.001225604286674,35.57422534121743,427.0001746069027,0.0006710100716628,0.001,,2539.312848567962
46,363,37.097698290269456,36.60731470191872,490.3835835718847,33.148384866835194,32.670842955384074,477.542051291164,0.0006545084971874,0.001,,2595.577399969101
47,363,34.52495804461804,34.02232122421265,502.6367792821192,30.925214912317976,30.477795033515253,447.4200041565714,0.0006378186779084,0.001,,2652.9069509506226
48,363,34.653452228713824,34.13583035521455,517.6218755533407,33.41828529744209,32.920966522603095,497.3188549959207,0.0006209609477998,0.001,,2709.616070985794
49,363,34.11780170817951,33.6011093213008,516.6924197018801,30.25685510756094,29.777225953114183,479.6290854924842,0.0006039558454088,0.001,,2765.371849536896
50,363,32.9312321641943,32.4098440526606,521.3880803873251,28.898903206933905,28.447732973702347,451.1702567957624,0.0005868240888334,0.001,,2821.902818441391
51,363,32.201272912077854,31.691342893537584,509.9299554510431,30.63815184484554,30.1386155478562,499.5361127249802,0.00056958655048,0.001,,2880.6315774917603
52,363,32.85275825039371,32.330390390458994,522.367785527156,28.19890671742113,27.72648804097236,472.4186772213707,0.0005522642316338,0.001,,2936.3216001987457
53,363,31.33200140313788,30.811171070559997,520.8302883106273,28.031602762922457,27.568283612215065,463.3191153610809,0.000534878236872,0.001,,2993.399488925934
54,363,31.2732115315867,30.753737654004777,519.4738575023609,30.145692825317383,29.64435970934132,501.3330676887609,0.0005174497483512,0.001,,3050.040435552597
55,363,30.891134707482305,30.37543313581865,515.7014866923238,29.44078455092032,28.96419501002831,476.58949569509,0.0005,0.001,,3106.397782564163
56,363,34.356050061655566,33.83153256741199,524.5173562018426,26.95234320435343,26.44397441043129,508.3688725338707,0.0004825502516487,0.001,,3162.6588084697723
57,363,29.6207762498122,29.1037109710358,517.0652568104503,27.36205081698261,26.860528028464014,501.5227568421183,0.0004651217631279,0.001,,3219.5747661590576
58,363,29.52038847221123,28.996801250583523,523.5872350001073,26.991797048834307,26.511497980431667,480.2991699991347,0.0004477357683661,0.001,,3275.497517347336
59,363,29.97627084857815,29.46116169730385,515.1091059590434,28.507133218306528,27.990863099882876,516.2700284161145,0.0004304134495199,0.001,,3331.3329813480377
60,363,29.385147021367,28.87494874786545,510.1982395884755,26.27255333526225,25.788124470771116,484.42876386038864,0.0004131759111665,0.001,,3387.022485733032
61,363,28.731207947154623,28.211536742828702,519.6711514651121,27.12470774107341,26.646755266793168,477.9525080813637,0.0003960441545911,0.001,,3445.714504480362
62,363,29.01847509761433,28.500526548741934,517.9485298408257,26.18715699111359,25.70506134516076,482.0956289556962,0.0003790390522001,0.001,,3501.4371178150177
63,363,28.7119924052731,28.195663672227127,516.3286806043687,26.501542320734337,26.020099567461617,481.4426887608782,0.0003621813220915,0.001,,3558.052886247635
64,363,28.113186720963363,27.595161417028407,518.0252533797379,25.872690080087395,25.349014427088484,523.6756383195708,0.0003454915028125,0.001,,3614.027651309967
65,363,28.636166258172675,28.116501808166504,519.6644484970595,26.35652426224721,25.861814329895797,494.7099107187005,0.0003289899283371,0.001,,3671.1789121627808
66,363,28.83819574838156,28.313788036723714,524.4077421754271,25.847504603711865,25.352005101457426,495.49949781200553,0.000312696703292,0.001,,3727.0887937545776
67,363,27.925137006319485,27.40825862150926,516.8783321171016,28.17930313303501,27.69613280477403,483.1702490697933,0.0002966316784621,0.001,,3783.961042165756
68,363,27.7535432773632,27.231981906262074,521.5613546685859,26.37426272525063,25.88262190999864,491.6407393443433,0.0002808144266054,0.001,,3839.604466199875
69,363,27.70165631535289,27.18189535560189,519.7608961168227,25.540543423423284,25.039307340790955,501.23610214040247,0.000265264218607,0.001,,3895.46609377861
70,363,27.61762715957977,27.09682688870273,520.8001969725221,26.7980495163157,26.306660133072093,491.3894379048408,0.00025,0.001,,3952.04952287674
71,363,27.737996426257457,27.22060382759178,517.3925188504733,26.68509323989289,26.1932632591151,491.82993017269087,0.0002350403678833,0.001,,4010.0301897525783
72,363,28.07165010158832,27.549317150325564,522.3329278296167,25.27818457687957,24.78358913373344,494.5954369653629,0.0002204035482646,0.001,,4065.586235523224
73,363,27.887753345154145,27.366608210972377,521.1450778835423,25.56940440890155,25.079864381234856,489.54006996637656,0.0002061073738537,0.001,,4122.014145374298
74,363,27.265882030948177,26.74526436774285,520.617655827449,25.25511299809323,24.75779656518864,497.31654145446,0.0001921692623371,0.001,,4177.605591773987
75,363,27.332267782190343,26.807744523981118,524.5231656923398,25.005634742447093,24.51515349858924,490.4812370976316,0.0001786061951567,0.001,,4234.34400510788
76,363,27.48621037242177,26.963241550948595,522.9687813559731,24.753681110430367,24.253236867204496,500.4442038234276,0.0001654346968205,0.001,,4290.999623298645
77,363,27.53206197508089,27.0098594047211,522.2025014017964,25.08503262000748,24.585560134694543,499.47246039668215,0.0001526708147705,0.001,,4347.665519714356
78,363,26.54450435428829,26.02266226234017,521.84205526834,24.55321273320838,24.053482804117323,499.7299480196796,0.0001403300998306,0.001,,4403.271607875824
79,363,27.18930929833716,26.66229662004408,527.0126294146527,26.953937989246995,26.45065121711055,503.28667594813095,0.0001284275872613,0.001,,4459.7331557273865
80,363,27.15385275620681,26.629126983684497,524.7256769871974,24.826195801360697,24.32339098483701,502.80476475969147,0.0001169777784405,0.001,,4515.374578475952
81,363,26.54521986154409,26.02183574110597,523.3841009454413,25.34358118757417,24.83957495870469,504.0062719417524,0.0001059946231966,0.001,,4573.2749762535095
82,363,26.317776580433268,25.792280993618807,525.4955961625654,24.492470173896116,23.98183730885952,510.6328569243226,9.549150281252631e-05,0.001,,4629.062461137772
83,363,27.032181367769347,26.50553931246747,526.6420357672723,25.53614162493356,25.023237252537207,512.9043370500395,8.548121372247918e-05,0.001,,4685.831382751465
84,363,26.41977298128736,25.892648015703475,527.124867617429,24.710745606241343,24.204683062396477,506.0625668296331,7.597595192178702e-05,0.001,,4741.751003742218
85,363,26.658850958059123,26.134333327576357,524.5176101516892,24.626422616499887,24.11817048471185,508.2521242552166,6.698729810778065e-05,0.001,,4797.956112146378
86,363,26.07324394812951,25.54586866399744,527.3752648489816,24.52225421953805,24.017335698574403,504.9184272862688,5.852620357053651e-05,0.001,,4854.383910179138
87,363,26.18891105023059,25.663353469345594,525.5575570745782,24.35156776331648,23.841557828685904,510.0099780891515,5.060297685041659e-05,0.001,,4910.552569150925
88,363,26.88820964687473,26.35997677373362,528.2327737493829,24.747874175445943,24.24045980429348,507.4142923475821,4.322727117869951e-05,0.001,,4967.330356359482
89,363,26.08371065475129,25.5572393647917,526.4712149651496,24.22931272772294,23.72140843355203,507.9043266199812,3.640807271660634e-05,0.001,,5023.303203105927
90,363,26.43306921340607,25.906210852193308,526.8582708337805,26.07109586498405,25.561317178267466,509.7786494387856,3.015368960704584e-05,0.001,,5080.361071109772
91,363,26.929968053167997,26.404616837973123,525.3511614118304,25.12494376943081,24.62115719952161,503.7864997960344,2.4471741852423235e-05,0.001,,5138.316042661667
92,363,25.99937471976647,25.472869181371,526.5055164714436,24.783549151843108,24.273559353019618,509.9898778215239,1.9369152030840557e-05,0.001,,5194.180428504944
93,363,26.242853054633507,25.71644798739926,526.4049907307049,24.24211108533642,23.73292539089541,509.1856932821153,1.4852136862001764e-05,0.001,,5250.1245810985565
94,363,26.364270241705928,25.83652024740701,527.7499218615857,24.5493146920506,24.03894549985475,510.369226769556,1.0926199633097156e-05,0.001,,5306.117341756821
95,363,26.6106168621189,26.081412079570057,529.2048136952159,26.27954635137244,25.771313920805724,508.2324056504648,7.59612349389599e-06,0.001,,5361.745905160904
96,363,26.41612950524131,25.88764255125444,528.4869492080186,24.242961352384544,23.73104189619233,511.9194845851464,4.865965629214819e-06,0.001,,5417.7074155807495
97,363,25.97071083299406,25.44299876034915,527.7120701716497,26.315181828752348,25.800838760182828,514.3431288320807,2.739052315863355e-06,0.001,,5473.520527839661
98,363,26.679682438190166,26.15047550201416,529.2069355052906,28.198748793783068,27.676194975647743,522.5538237366495,1.2179748700879012e-06,0.001,,5529.340500593185
99,363,26.970046944670624,26.441196473090205,528.850465795496,25.68891790848744,25.17615303812148,512.7648079787629,3.0458649045211895e-07,0.001,,5585.202993392944
100,363,26.385003089904785,25.85751020515358,527.4928691989772,24.405072272578373,23.89493770840802,510.1345956536788,0.0,0.001,,5641.346947669983
