epoch,batch,mu_mean,mu_std,logvar_mean,logvar_std,actual_var
1,0,0.019990986213088,0.4372061491012573,0.0281914584338665,0.4153729677200317,1.1216961145401
1,100,0.0208101160824298,1.289673924446106,-3.141367197036743,2.249638557434082,102423.71875
1,200,-0.0797255635261535,0.8949776291847229,-3.658439159393311,1.8368020057678225,201.7617034912109
1,300,-0.1624501496553421,9.20547580718994,-5.505312919616699,2.5018835067749023,0.03516386449337
2,0,-0.1123800277709961,8.366339683532715,-5.337799549102783,2.3457605838775635,0.0390487052500247
2,100,-0.1206616684794426,7.729940414428711,-5.570853233337402,2.650808572769165,0.0334775261580944
2,200,-0.2258769869804382,7.768704891204834,-6.056951522827148,2.9715144634246826,0.0289673581719398
2,300,-0.1987971067428589,6.682733058929443,-6.577754974365234,5.025881290435791,0.0227028727531433
3,0,-0.3506537675857544,9.668766975402832,-7.818205833435059,9.317898750305176,0.0174679365009069
3,100,-0.1888910979032516,9.395259857177734,-8.327587127685547,11.765563011169434,0.0164094902575016
3,200,-0.0479095727205276,4.90559720993042,-8.30073070526123,12.429582595825195,0.026219256222248
3,300,-0.0599229037761688,23.430805206298828,-8.727616310119629,14.310189247131348,0.0336140058934688
4,0,-0.3240097165107727,19.167415618896484,-10.868239402770996,22.83890724182129,0.0533483102917671
4,100,-0.3806221485137939,17.292821884155273,-15.257575988769531,31.853395462036133,0.1945767700672149
4,200,-0.8552914261817932,14.660296440124512,-23.741683959960938,45.3930892944336,0.0201108772307634
4,300,-0.4927530586719513,11.284048080444336,-28.71440696716309,53.75804901123047,0.0169908609241247
5,0,-0.2250233292579651,17.510961532592773,-31.078659057617188,56.61782455444336,4.064914226531982
5,100,-0.2869978547096252,13.063590049743652,-34.722999572753906,57.852352142333984,0.0754962861537933
5,200,-0.2065786868333816,11.225142478942873,-35.44023132324219,57.62031555175781,0.0745804235339164
5,300,-0.1542543470859527,11.86485195159912,-41.103248596191406,63.0528564453125,0.0405573919415473
6,0,-0.1601470410823822,11.032692909240724,-40.36037063598633,61.51032638549805,0.0429280549287796
6,100,-0.2078820168972015,14.662827491760254,-50.00143432617188,70.55684661865234,0.0495653375983238
6,200,-0.0236945897340774,9.876873970031738,-52.587005615234375,73.92198181152344,0.0556606650352478
6,300,0.152711808681488,25.858863830566406,-50.86248016357422,71.3130874633789,0.0467964224517345
7,0,-0.1182831078767776,20.6601505279541,-58.37776184082031,83.74464416503906,0.269903302192688
7,100,-0.1567294150590896,19.996286392211918,-73.82379150390625,91.86185455322266,0.0707609355449676
7,200,-0.937388837337494,23.363496780395508,-88.82890319824219,100.3622817993164,0.0473986193537712
7,300,-0.2700273394584656,14.559694290161133,-104.00652313232422,104.74808502197266,1.619972586631775
8,0,-0.0145575515925884,14.681490898132324,-107.5318374633789,110.5938491821289,0.0187867432832717
8,100,-0.0608839392662048,18.314905166625977,-113.10340881347656,111.56410217285156,0.0658495053648948
8,200,-4.997276782989502,76.6761703491211,-105.1655731201172,92.51797485351562,0.118253692984581
8,300,-0.5346534252166748,6.673285484313965,-74.11668395996094,67.65028381347656,0.0310275927186012
9,0,-2.6158716678619385,67.89884185791016,-90.48593139648438,80.28465270996094,0.0824634358286857
9,100,-0.5973906517028809,15.20528793334961,-91.400634765625,76.65254211425781,0.8068875670433044
9,200,-0.1360784471035003,4.228760242462158,-82.48554992675781,75.12906646728516,0.0191400274634361
9,300,-0.3338428735733032,15.177472114562988,-104.3152313232422,92.11090087890624,40.99370574951172
10,0,-0.3344058990478515,4.980024814605713,-85.2579345703125,65.65191650390625,0.0088962409645318
10,100,-0.0891647934913635,2.56909728050232,-80.58242797851562,69.40609741210938,0.0667617097496986
10,200,-0.5127807855606079,8.695230484008789,-80.54685974121094,65.2447738647461,0.0724597722291946
10,300,-0.2045270800590515,6.540836811065674,-72.27654266357422,61.72941589355469,0.2183305621147155
11,0,-0.9490171670913696,13.966291427612305,-55.10633850097656,41.85963439941406,0.1002128720283508
11,100,-0.745719850063324,13.148561477661133,-52.08162689208984,46.68013000488281,0.4931730031967163
11,200,-0.2059850394725799,6.756753921508789,-48.8120346069336,42.75061798095703,4.397082805633545
11,300,-0.4547645449638366,11.250014305114746,-62.57576751708984,47.294769287109375,0.1117981225252151
12,0,-0.3337232768535614,7.220573902130127,-47.366249084472656,34.83998107910156,0.1234942376613617
12,100,-0.2521268725395202,4.607447147369385,-38.85334777832031,33.636566162109375,0.1102744191884994
12,200,-0.139131098985672,4.81169319152832,-33.068111419677734,32.49907302856445,0.4021107256412506
12,300,-0.004001211374998,5.081235408782959,-30.555644989013672,30.238914489746094,0.1667629033327102
13,0,-0.3825291991233825,6.276900291442871,-28.3651180267334,29.23050117492676,0.882640540599823
13,100,-0.0895426124334335,3.373699188232422,-25.1160831451416,27.16343307495117,0.3331432938575744
13,200,-0.5871915221214294,6.797692775726318,-23.34919548034668,23.88226890563965,0.3678144216537475
13,300,-0.0988743007183075,3.554064989089966,-18.88130569458008,22.2919979095459,0.4173242747783661
14,0,-0.0381110459566116,3.4175992012023926,-19.09821510314941,21.032838821411133,0.223929226398468
14,100,-0.2988267540931701,4.146081924438477,-16.182981491088867,19.31319046020508,0.4640019536018371
14,200,-0.4376634955406189,4.108924388885498,-17.17752456665039,19.00432014465332,1.295238971710205
14,300,-0.144788771867752,3.228450298309326,-15.65142822265625,17.757396697998047,0.2298543900251388
15,0,-0.1456343382596969,3.607118844985962,-14.09599781036377,16.584911346435547,0.3198264241218567
15,100,-0.0645643472671508,3.18723201751709,-13.36558723449707,15.364537239074709,0.6297036409378052
15,200,-0.091414637863636,5.176261425018311,-10.21292495727539,13.000788688659668,0.9763357639312744
15,300,-0.1957588642835617,2.716886281967163,-7.525912284851074,10.736846923828123,0.431561529636383
16,0,-0.2642343640327453,3.2864081859588623,-7.972189426422119,10.960545539855955,0.2736842632293701
16,100,-0.1890637427568435,3.631204128265381,-7.790193557739258,10.63698673248291,0.5259320139884949
16,200,-0.1109177097678184,2.058046579360962,-6.638432025909424,9.32236671447754,0.2912741899490356
16,300,-0.2628985941410064,5.270166397094727,-8.28866195678711,11.548450469970703,0.6628352403640747
17,0,-0.2422439306974411,2.817270517349243,-7.7517008781433105,11.239084243774414,0.3539062440395355
17,100,-0.0739746987819671,2.450869560241699,-6.977816581726074,10.868313789367676,0.4288181364536285
17,200,-0.0886757224798202,2.480895757675171,-5.899752140045166,9.370027542114258,0.3797101378440857
