Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
99,17645326.48465107,0.3391807626146789,2621267.0157068064,0.3285030241935484
100,128910920.41411328,0.3394725794560944,2396352.6910994765,0.3285030241935484
101,453543615.3075873,0.3390834903342071,2330314.6387434555,0.3285030241935484
102,2335650.4386078846,0.33888894577326345,2169131.09947644,0.3285030241935484
103,18420656.97864006,0.3396184878768021,2586455.1623036647,0.3285030241935484
104,98285984.08350189,0.3392293987549148,69049390.95287958,0.3285030241935484
105,85279068.80287364,0.33942394331585846,7542750.408376964,0.3285030241935484
106,2392162.7521627084,0.339132126474443,2866236.77486911,0.3285030241935484
107,734325816.199648,0.339132126474443,24304622.010471202,0.3285030241935484
108,12373309.942099292,0.3388403096330275,2417933.842931937,0.3285030241935484
109,2344019.878112066,0.33888894577326345,2921552.0,0.3285030241935484
110,2413856.504848629,0.33888894577326345,9797319.057591623,0.3285030241935484
111,2298217.6992275384,0.3393753071756226,2423963.3089005235,0.3285030241935484
112,845670235.4169445,0.3390834903342071,2110185.507853403,0.3285030241935484
113,3430445.2034879066,0.3393753071756226,2681574.45026178,0.3285030241935484
114,2503075.170968055,0.3393753071756226,2468754.8691099477,0.3285030241935484
115,3533101.1060292562,0.33942394331585846,2277249.4659685865,0.3285030241935484
116,6384918.901204154,0.3392293987549148,2649380.230366492,0.3285030241935484
117,2179491.1793180457,0.3393753071756226,2284643.329842932,0.3285030241935484
118,2313019.922047683,0.3392780348951507,2050264988.6282723,0.3285030241935484
119,272319582.2474847,0.339132126474443,2911430.282722513,0.3285030241935484
120,2865477.595219108,0.33888894577326345,2203470.8691099477,0.3285030241935484
121,264839312.9219276,0.3391807626146789,2377364.1884816755,0.3285030241935484
122,5495472.963866017,0.3391807626146789,2348901.3193717278,0.3285030241935484
123,79383925.5100815,0.3391807626146789,2515340.7329842933,0.3285030241935484
124,2348523.7782416358,0.3386457650720839,2357246.7434554975,0.3285030241935484
