Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,991523421111.9717,0.33648785632372213,878174313770.4712,0.346690188172043
2,916960828701.6309,0.33609876720183485,793266036884.5654,0.346690188172043
3,788791064073.3306,0.3363419479030144,648540757906.534,0.346690188172043
4,644390468959.3983,0.3358555865006553,612687228396.8796,0.346690188172043
5,744523449023.049,0.33648785632372213,514411358709.6545,0.346690188172043
6,502365286393.11005,0.33639058404325034,806049419021.5288,0.346690188172043
7,572849580074.8618,0.33624467562254257,448576373169.96857,0.346690188172043
8,574595241446.6622,0.33624467562254257,623751859957.6963,0.346690188172043
9,581508913287.1597,0.3363419479030144,400834248097.27747,0.346690188172043
10,474806234905.6786,0.33619603948230664,769433927404.1885,0.346690188172043
11,555496154628.0012,0.3359528587811272,321754135101.6754,0.346690188172043
12,474893421419.90344,0.33629331176277855,408686300872.71204,0.346690188172043
13,347761400848.2548,0.33624467562254257,361495247844.2513,0.346690188172043
14,429199085084.85046,0.3359042226408912,304742823052.8377,0.346690188172043
15,266812796062.7762,0.33629331176277855,242078124097.2775,0.346690188172043
16,311323677549.558,0.336050131061599,256225212986.01047,0.346690188172043
17,285191612412.20605,0.33609876720183485,276391260572.46075,0.346690188172043
18,231924511861.05917,0.33707149000655307,186119697201.46597,0.346690188172043
19,221565806625.97067,0.3364392201834862,326119812641.5079,0.346690188172043
20,169261044027.70602,0.33614740334207077,195664278547.83246,0.346690188172043
21,163545685597.1328,0.33624467562254257,129536315526.28273,0.346690188172043
22,196671467497.92,0.33609876720183485,187304089926.4084,0.346690188172043
23,170130078707.5518,0.33600149492136305,126308030733.29843,0.346690188172043
24,165916451870.00262,0.3364392201834862,119722161632.35602,0.346690188172043
25,105918961155.52676,0.336050131061599,141641225411.49738,0.346690188172043
26,89935468915.82106,0.336585128604194,110621844282.40837,0.346690188172043
27,71626422586.98604,0.3367796731651376,92157027045.17278,0.346690188172043
