Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
241,86626210.32906784,0.3367182380406291,1802673.8429319372,0.32367271505376344
242,7464408.764608444,0.3367182380406291,21046533.068062827,0.32367271505376344
243,1769381.557683234,0.3365723296199214,287084137.9685864,0.32367271505376344
244,3609442.0150467614,0.3367182380406291,1626830.7015706806,0.32367271505376344
245,1749026.8067774223,0.3363291489187418,1891256.2513089005,0.32367271505376344
246,1990889.2843715919,0.3368155103211009,1729559.9162303666,0.32367271505376344
247,20309159.559026252,0.3366696019003932,1675897.884816754,0.32367271505376344
248,163847023.27567935,0.33623187663827003,1604961.0890052356,0.32367271505376344
249,1821660.446687671,0.336766874180865,1980278.9109947644,0.32367271505376344
250,1746201.9175400469,0.336766874180865,1876352.335078534,0.32367271505376344
