Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
171,6186511.3172412375,0.33358760648754915,1866857.4031413612,0.3444220430107527
172,635845396.894556,0.3339280594692005,1891198.1989528795,0.3444220430107527
173,47449932.58988238,0.3340739678899083,1990620.5654450261,0.3444220430107527
174,607006931.5355055,0.3337821510484928,2340406.052356021,0.3444220430107527
175,5628422.063710108,0.3338307871887287,77361984.94240838,0.3444220430107527
176,1987409.9079608137,0.3338307871887287,2046094.0732984294,0.3444220430107527
177,1965326.092719685,0.33358760648754915,1851934.0104712043,0.3444220430107527
178,10108352.360201772,0.33387942332896464,1944490.0942408377,0.3444220430107527
179,396977949.42416453,0.33397669560943644,1738342.8481675393,0.3444220430107527
180,2951299.928592211,0.3337821510484928,1989483.8115183245,0.3444220430107527
181,3417274.336555232,0.3337821510484928,4463988.984293194,0.3444220430107527
182,6611854.441927033,0.3342685124508519,74997713.2565445,0.3444220430107527
183,4327432.344174769,0.3338307871887287,2149624.0,0.3444220430107527
184,2005358.758990104,0.33368487876802094,1929698.554973822,0.3444220430107527
185,1995162.7250481443,0.334219876310616,1821517.7382198954,0.3444220430107527
186,424196206.13043416,0.33368487876802094,1897936.502617801,0.3444220430107527
187,214120948.99946705,0.33358760648754915,2083007.3717277488,0.3444220430107527
188,7632856.381209114,0.3339280594692005,7483885.486910995,0.3444220430107527
189,44633883.52223409,0.3341226040301442,2442432.12565445,0.3444220430107527
190,157606580.04266343,0.33373351490825687,2231996.4397905758,0.3444220430107527
191,2070543.3915270262,0.3340739678899083,1964241.4240837696,0.3444220430107527
192,2682419.0695761247,0.3336362426277851,2142117.780104712,0.3444220430107527
193,21523855.01378902,0.3340253317496723,1836316.9842931938,0.3444220430107527
