Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
28,69364355677.40541,0.3359656577653997,130177043836.0,0.33665154569892475
29,72130512118.01273,0.3360142939056357,31859239851.72775,0.33665154569892475
30,43744531404.832436,0.33616020232634336,9748491532.146597,0.33665154569892475
31,35463178453.890236,0.3360142939056357,14549755775.706806,0.33665154569892475
32,15677420639.607506,0.3359656577653997,13584656000.712042,0.33665154569892475
33,27609271781.6431,0.33606293004587157,19440366722.51309,0.33665154569892475
34,26884078209.315907,0.3357224770642202,1841913964.0,0.33665154569892475
35,14248153709.16849,0.3361115661861075,7382746251.413612,0.33665154569892475
36,12861837828.56379,0.3365006553079947,19806096154.68063,0.33665154569892475
37,10612219558.294905,0.3361115661861075,26211151862.701572,0.33665154569892475
38,4711317477.364357,0.33577111320445613,216969428.0418848,0.33665154569892475
39,6457277042.183432,0.33616020232634336,7850841204.125654,0.33665154569892475
40,4388611890.594194,0.33606293004587157,11789693594.910995,0.33665154569892475
41,3618053299.436543,0.3360142939056357,5762096771.225131,0.33665154569892475
42,2920793175.7850943,0.3359170216251638,2072351255.895288,0.33665154569892475
43,3179732358.990301,0.33625747460681515,3894074361.068063,0.33665154569892475
44,4408365829.065862,0.3361115661861075,72855436.90052356,0.33665154569892475
45,7668398940.990082,0.33562520478374835,186922408.7329843,0.33665154569892475
46,1089997395.6018326,0.33616020232634336,110744223.07853404,0.33665154569892475
47,281744820.76772094,0.33533338794233286,36654689.90575916,0.33665154569892475
48,607243930.9196595,0.33625747460681515,12092404426.136126,0.33665154569892475
