Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
49,80915879.20999764,0.3405886508846658,9612076425.068064,0.3011172715053763
50,1682769793.0246427,0.3398104726408912,249226385.5287958,0.3011172715053763
51,1319285111.3485346,0.34005365334207077,17537899538.806282,0.3011172715053763
52,2927766503.7904396,0.34015092562254257,2005297801.947644,0.3011172715053763
53,613594701.762149,0.34039410632372213,2602597.717277487,0.3011172715053763
54,2592240480.488887,0.34029683404325034,2590841.717277487,0.3011172715053763
55,409353677.4548655,0.34005365334207077,111956662.68062827,0.3011172715053763
56,3165146330.3293834,0.34015092562254257,32560491.078534033,0.3011172715053763
57,825225637.2119344,0.33990774492136305,683058265.947644,0.3011172715053763
58,2211096175.9454117,0.3397618365006553,35873030.05235602,0.3011172715053763
59,2330933540.8144364,0.3402481979030144,12405094438.240837,0.3011172715053763
60,18141663.04267292,0.3406859231651376,7506803.036649215,0.3011172715053763
61,93287387.361395,0.34005365334207077,2369809792.188482,0.3011172715053763
62,3282503.826519264,0.34029683404325034,2639085.7382198954,0.3011172715053763
63,2539679.3833553316,0.3403454701834862,2699596.4607329844,0.3011172715053763
64,299795165.7933485,0.34029683404325034,2518381.507853403,0.3011172715053763
65,545198951.1419466,0.34044274246395806,2711221.717277487,0.3011172715053763
66,29868747.854782265,0.3403454701834862,772824907.3926702,0.3011172715053763
67,473468827.3993225,0.34029683404325034,2520844.4188481676,0.3011172715053763
68,86816328.86999239,0.3402481979030144,2580786.701570681,0.3011172715053763
69,3057393.4160798057,0.34044274246395806,595112133.4869109,0.3011172715053763
70,968828791.8130434,0.3402481979030144,11505935.455497382,0.3011172715053763
71,472424652.2537982,0.34010228948230664,725827603.4973822,0.3011172715053763
72,480006568.32113725,0.3396645642201835,46764752.209424086,0.3011172715053763
73,26813720.908598658,0.3406859231651376,2428126.0942408377,0.3011172715053763
