Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
125,2341653.746243349,0.3259568520642202,2396410.952879581,0.3431199596774193
126,43668580.520863034,0.32639457732634336,1986546.1780104712,0.3431199596774193
127,37195045.42260673,0.32639457732634336,2160923.5392670156,0.3431199596774193
128,13285447.907216934,0.326054124344692,2292106.554973822,0.3431199596774193
129,8339157.92988008,0.32678366644823065,506641294.63874346,0.3431199596774193
130,1572854590.5196507,0.32639457732634336,2194476.9214659687,0.3431199596774193
131,2183515.559995467,0.32639457732634336,2504401.7591623035,0.3431199596774193
132,12477200.619692145,0.32649184960681515,393236476.14659685,0.3431199596774193
133,2941315.405935357,0.3261513966251638,2487102.596858639,0.3431199596774193
134,4801791.3776397975,0.3263459411861075,488885031.3507853,0.3431199596774193
135,313141240.35076874,0.3263459411861075,2459558.7643979057,0.3431199596774193
136,15298457.682957413,0.3263459411861075,2511772.0628272253,0.3431199596774193
137,2353961.6137645375,0.3268323025884666,1582813325.6753926,0.3431199596774193
138,999736241.1478415,0.32600548820445613,88300330.57591623,0.3431199596774193
139,2187288.3106702426,0.32629730504587157,2091252.6073298429,0.3431199596774193
140,8282037.019035173,0.3263459411861075,2146657.717277487,0.3431199596774193
141,6164365.478068558,0.326054124344692,5928146.785340314,0.3431199596774193
142,2096929.6041892902,0.32649184960681515,13794550.282722512,0.3431199596774193
143,2037878.5407678245,0.3262486689056357,4979866.659685864,0.3431199596774193
144,2091799.6581834247,0.326054124344692,2180162.596858639,0.3431199596774193
145,9007640.73667286,0.32639457732634336,2257665.9895287957,0.3431199596774193
146,2201195.0700550433,0.3264432134665793,2260371.9581151833,0.3431199596774193
147,2138541.434558125,0.326054124344692,13538280.963350786,0.3431199596774193
148,2209944.174106619,0.32629730504587157,17982516.52356021,0.3431199596774193
