Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,264577993.1017435,0.32332538089777196,271165371.7277487,0.31548219086021506
2,286235621.8432608,0.3236658338794233,183944517.59162304,0.31548219086021506
3,194790714.09060422,0.32317947247706424,200601978.09424084,0.31548219086021506
4,232735811.88813913,0.32317947247706424,181628015.2251309,0.31548219086021506
5,207595133.0445424,0.32313083633682826,214527068.5235602,0.31548219086021506
6,212373811.2162036,0.32332538089777196,230029110.53403142,0.31548219086021506
7,180879605.39795426,0.32317947247706424,93674192.64921466,0.31548219086021506
8,177932376.9189585,0.3229362917758847,135807409.69633508,0.31548219086021506
9,142574328.96989387,0.3230822001965924,156388417.2146597,0.31548219086021506
10,146438180.4775185,0.32317947247706424,106716848.64921466,0.31548219086021506
11,133548279.05984347,0.3228390194954129,135683466.72251308,0.31548219086021506
12,110191286.83023413,0.3230822001965924,146084967.07853404,0.31548219086021506
13,113577588.78350304,0.32274174721494103,105943540.52356021,0.31548219086021506
14,116214573.15787905,0.32303356405635647,107245936.35602094,0.31548219086021506
15,109932022.94678546,0.32337401703800783,78563819.45549738,0.31548219086021506
16,77452200.9293615,0.3229849279161206,44455131.7486911,0.31548219086021506
17,77637447.11000434,0.32332538089777196,62409565.46596859,0.31548219086021506
18,69403726.17974272,0.32342265317824376,86689195.47643979,0.31548219086021506
19,69652257.59368049,0.32313083633682826,67107167.518324606,0.31548219086021506
20,52618819.74391047,0.3230822001965924,31937070.45026178,0.31548219086021506
21,52695869.38539061,0.32337401703800783,45754494.45026178,0.31548219086021506
22,45424464.10561864,0.3235199254587156,37121868.0,0.31548219086021506
23,39821711.528828375,0.3230822001965924,35005249.235602096,0.31548219086021506
24,35859967.194289885,0.3230822001965924,36745118.91099476,0.31548219086021506
