Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
80,1415969.0390558792,0.33844098132372213,1445789.2356020943,0.31518817204301075
81,1410785.444251891,0.338003256061599,1424437.6963350784,0.31518817204301075
82,1410963.5348870761,0.33819780062254257,1405801.2356020943,0.31518817204301075
83,1408404.7582499173,0.3386355258846658,1400815.0785340315,0.31518817204301075
84,1404862.4828494554,0.33810052834207077,1392267.1204188482,0.31518817204301075
85,1396379.1275341567,0.33814916448230664,1406133.4031413612,0.31518817204301075
86,1408464.2464272615,0.33805189220183485,1382162.8691099477,0.31518817204301075
87,1405895.3549678482,0.33848961746395806,1424748.6701570682,0.31518817204301075
88,1383739.979202242,0.33834370904325034,1386614.32460733,0.31518817204301075
89,1377690.732860202,0.33805189220183485,1368973.5706806283,0.31518817204301075
90,1368142.5953856544,0.33795461992136305,1376938.8691099477,0.31518817204301075
91,1367456.2681325625,0.33834370904325034,1384577.2565445027,0.31518817204301075
92,1361767.0049709298,0.3383923451834862,1382090.7434554973,0.31518817204301075
93,1370036.5978332132,0.3387814343053735,1365948.1465968587,0.31518817204301075
94,1361850.895671513,0.3376628030799476,1352857.9895287957,0.31518817204301075
95,1354709.1688036441,0.33824643676277855,1361027.4345549739,0.31518817204301075
96,1355833.9584921913,0.3383923451834862,1349224.5654450261,0.31518817204301075
97,1348400.4899096028,0.33814916448230664,1342460.0,0.31518817204301075
98,1342705.0919126733,0.3379059837811272,1350995.0157068062,0.31518817204301075
99,1336268.2240267568,0.33819780062254257,1329843.6230366493,0.31518817204301075
100,1332955.286561211,0.3382950729030144,1336197.8219895288,0.31518817204301075
101,1332043.2421187728,0.3385868897444299,1315188.2513089005,0.31518817204301075
102,1320686.9294288994,0.338538253604194,1324147.7696335078,0.31518817204301075
103,1326778.0399786336,0.3383923451834862,1324985.5916230367,0.31518817204301075
104,1326162.4860031577,0.33810052834207077,1311787.832460733,0.31518817204301075
105,1311932.7725257135,0.338538253604194,1300993.4240837696,0.31518817204301075
