Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
28,1689204.1287244954,0.33039809960681515,1670612.4816753927,0.34807627688172044
29,1671027.5768781488,0.33044673574705113,1689871.8115183245,0.34807627688172044
30,1659477.3728884428,0.3298631020642202,1662522.1570680628,0.34807627688172044
31,1671261.0967040192,0.3301549189056357,1690639.602094241,0.34807627688172044
32,1656505.3580236577,0.33020355504587157,1643546.7643979057,0.34807627688172044
33,1655845.822294136,0.3301549189056357,1639506.9319371728,0.34807627688172044
34,1647034.9329093783,0.33044673574705113,1632968.062827225,0.34807627688172044
35,1640615.814891508,0.3298144659239843,1637575.287958115,0.34807627688172044
36,1636208.9163247228,0.33044673574705113,1614246.827225131,0.34807627688172044
37,1633389.3417357858,0.3300576466251638,1663762.8691099477,0.34807627688172044
38,1627258.2622834414,0.33059264416775885,1624430.5968586388,0.34807627688172044
39,1625512.2812940946,0.3295712852228047,1632808.4816753927,0.34807627688172044
40,1618031.4150378015,0.3301062827653997,1627270.0942408377,0.34807627688172044
41,1607855.526832715,0.33030082732634336,1616363.664921466,0.34807627688172044
42,1615745.4289043138,0.3298631020642202,1602909.0890052356,0.34807627688172044
43,1602497.8915478033,0.33068991644823065,1595022.5968586388,0.34807627688172044
44,1589568.3763654926,0.3302521911861075,1582835.2460732984,0.34807627688172044
45,1586931.4909351498,0.33030082732634336,1606805.0890052356,0.34807627688172044
46,1593890.691697122,0.33020355504587157,1568041.277486911,0.34807627688172044
47,1576001.059801025,0.3301062827653997,1565301.612565445,0.34807627688172044
48,1578304.37534138,0.3306412803079947,1571528.1884816755,0.34807627688172044
49,1564862.8489010178,0.3301549189056357,1566151.2041884817,0.34807627688172044
50,1563996.3510264826,0.3300090104849279,1584798.6596858639,0.34807627688172044
51,1559667.8642786532,0.3300090104849279,1540536.5445026178,0.34807627688172044
52,1558147.8396677529,0.3300090104849279,1571603.1832460733,0.34807627688172044
53,1539720.8634501365,0.33020355504587157,1533025.6335078534,0.34807627688172044
54,1540941.6438765982,0.33039809960681515,1534603.0157068062,0.34807627688172044
