Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
106,1308543.25210931,0.34149737876802094,1322963.1413612566,0.2903225806451613
107,1302450.6592407909,0.34178919560943644,1310664.2303664922,0.2903225806451613
108,1297389.9815894247,0.3417405594692005,1310904.3141361256,0.2903225806451613
109,1301431.9853831718,0.3415946510484928,1285675.3298429318,0.2903225806451613
110,1290255.7663068464,0.34169192332896464,1299772.4816753927,0.2903225806451613
111,1283373.8468111497,0.3421296485910878,1282881.445026178,0.2903225806451613
112,1288033.8509040065,0.3418378317496723,1285260.7539267016,0.2903225806451613
113,1274359.0483858504,0.3419837401703801,1265313.3403141361,0.2903225806451613
114,1271205.564463361,0.3419351040301442,1272344.4607329844,0.2903225806451613
115,1269508.0987972533,0.34140010648754915,1267646.2617801046,0.2903225806451613
116,1267443.323829033,0.3419351040301442,1264339.2670157067,0.2903225806451613
117,1263431.0377551862,0.3415946510484928,1260726.0314136127,0.2903225806451613
118,1256016.7509774426,0.3417405594692005,1267605.109947644,0.2903225806451613
119,1252325.232957856,0.3417405594692005,1247677.6335078534,0.2903225806451613
120,1245633.7993511243,0.3416432871887287,1241698.052356021,0.2903225806451613
121,1254205.9627219841,0.3412055619266055,1226630.8691099477,0.2903225806451613
122,1243425.511546833,0.34169192332896464,1255568.7539267016,0.2903225806451613
123,1237066.9418583354,0.34169192332896464,1241862.5130890051,0.2903225806451613
124,1244877.0834761942,0.34149737876802094,1235454.5759162304,0.2903225806451613
125,1234434.8324204562,0.34149737876802094,1221316.1047120418,0.2903225806451613
126,1227940.183789483,0.3417405594692005,1215516.5863874345,0.2903225806451613
127,1223422.5491940968,0.34140010648754915,1206959.6439790577,0.2903225806451613
128,1212346.4450932443,0.3414487426277851,1213542.5130890051,0.2903225806451613
129,1212671.5872947783,0.3419837401703801,1202295.6230366493,0.2903225806451613
130,1210640.9933372438,0.3417405594692005,1216026.9109947644,0.2903225806451613
131,1203498.9383418735,0.3413514703473132,1205927.2460732984,0.2903225806451613
