Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
55,1536061.7636592314,0.33381798820445613,1540656.5863874345,0.33522345430107525
56,1527467.9600182842,0.3340125327653997,1554548.2303664922,0.33522345430107525
57,1532026.2145447321,0.3339152604849279,1573413.4031413612,0.33522345430107525
58,1531716.3936489543,0.33410980504587157,1532547.9790575916,0.33522345430107525
59,1522489.5329106452,0.33435298574705113,1510738.387434555,0.33522345430107525
60,1522600.950951958,0.3334775352228047,1516066.2827225132,0.33522345430107525
61,1507184.3783527038,0.333866624344692,1509415.602094241,0.33522345430107525
62,1506385.4540750443,0.33357480750327656,1499071.8115183245,0.33522345430107525
63,1498261.6320254353,0.333866624344692,1498964.6492146596,0.33522345430107525
64,1501754.9494093147,0.33381798820445613,1502361.445026178,0.33522345430107525
65,1495770.312058662,0.3341584411861075,1506668.6701570682,0.33522345430107525
66,1499035.599900309,0.3339152604849279,1484208.8795811518,0.33522345430107525
67,1480393.1959627867,0.3346448025884666,1482758.052356021,0.33522345430107525
68,1476962.1415229605,0.33435298574705113,1461259.0366492146,0.33522345430107525
69,1464618.194524941,0.33410980504587157,1472911.4136125655,0.33522345430107525
70,1472581.3488604573,0.33435298574705113,1452372.6073298429,0.33522345430107525
71,1463659.5929639318,0.33440162188728706,1464311.7068062827,0.33522345430107525
72,1448994.3134963147,0.3340125327653997,1469108.3141361256,0.33522345430107525
73,1457093.338718164,0.3340611689056357,1459402.3455497383,0.33522345430107525
74,1455104.841558559,0.3339152604849279,1452484.9005235601,0.33522345430107525
75,1446785.1188624036,0.333866624344692,1444995.7696335078,0.33522345430107525
76,1440610.663966833,0.33410980504587157,1425823.3507853404,0.33522345430107525
77,1438760.7755764178,0.333866624344692,1439289.1308900523,0.33522345430107525
78,1431406.2050350462,0.3340125327653997,1432458.9738219895,0.33522345430107525
79,1423013.9457402092,0.3339152604849279,1436884.0209424084,0.33522345430107525
